segment-id,segment-type,segment-speaker,segment-text
utter0.0,utter,SPOTLIGHT,Written by Josh Singer & Tom McCarthy
scene1,slugline,,"INT. POLICE STATION, BOSTON - NIGHT, 1976"
desc1.1,desc,,"A quiet, cold winter night. An OLDER COP emerges from an INTERVIEW ROOM, walks down a long hall."
scene2,slugline,,"Boston, MA - December, 1976"
desc2.2,desc,,"He reaches the front desk. A YOUNG COP looks to him, curious, as he lights a cigarette."
utter2.3,utter,YOUNG COP,How's that going? OLDER COP
desc2.4,desc,,The mother's bawling and the uncle's pissed off.
utter2.5,utter,YOUNG COP,She's not married?
utter2.6,utter,OLDER COP,Divorced with four kids. I guess
desc2.7,desc,,Father was helping out.
utter2.8,utter,YOUNG COP,Helping out?
desc2.9,desc,,"The Older Cop shrugs. The front door opens and BURKE, FRESH FACED, 32, walks in. He wears a dark overcoat. OLDER COP Hey, Mr. Burke. They're in the back talking to the Bishop."
utter2.10,utter,BURKE,And Father?
desc2.11,desc,,The Older Cop nods in the other direction.
utter2.12,utter,OLDER COP,We put him in the break room. Any press?
utter2.13,utter,BURKE OLDER COP,"Some guy from the Citizen, but we sent him away. None of the big papers."
utter2.14,utter,BURKE,Let's keep it that way.
desc2.15,desc,,Burke walks toward the interview room.
utter2.16,utter,YOUNG COP,(off Burke) Who's that? OLDER COP Assistant DA.
utter2.17,utter,YOUNG COP,Gonna be hard to keep the papers away from the arraignment. OLDER COP What arraignment?
desc2.18,desc,,"He's matter of fact. The young cop reacts, looks towards the PRIEST (GEOGHAN) sitting in the break room."
scene3,slugline,,"INT. POLICE STATION, INTERVIEW ROOM - MOMENTS LATER"
desc3.19,desc,,"A BISHOP, 50s, talks in hushed tones with SHEILA, 33. BOYS, 7 and 9, sit coloring."
utter3.20,utter,BISHOP,"Sheila, you know what good work the church does in the community. I give you my personal guarantee that I'm going to take Father out of the parish and this will never happen again."
desc3.21,desc,,"Burke enters, eyes Sheila nervously fingering ROSARY BEADS."
utter3.22,utter,BISHOP (CONT'D),"We'll just be another moment, Paul."
utter3.23,utter,BURKE,"Of course, Father."
desc3.24,desc,,The Bishop turns back to Sheila. Burke eyes the kids.
utter3.25,utter,BISHOP (O.C.),"Now Sheila, I'm going to give you my personal card..."
scene4,slugline,,EXT. POLICE STATION - LATER
desc4.26,desc,,"The Young Cop stands outside smoking. He watches as the Bishop and Father Geoghan exit the police station and get into a TOWN CAR, a DRIVER behind the wheel. As they drive away, we HOLD ON the cop. PROCESSING."
scene5,slugline,,"INT. BOSTON GLOBE, NEWSROOM - DAY, 2001"
desc5.27,desc,,A large newsroom. REPORTERS and EDITORS gathered.
scene6,slugline,,"Boston, MA - July, 2001"
desc6.28,desc,,"DEPUTY MANAGING EDITOR BEN BRADLEE JR., 50s, gruff, stands in front with an older reporter, STEWART, 60s. And a cake."
utter6.29,utter,BEN,"Losing good reporters, it's tough. And losing one of our best... well to put it as eloquently as I can, it's a real kick in the ass."
desc6.30,desc,,A few polite chuckles from those in the crowd.
utter6.31,utter,BEN (CONT'D),But Robby's known Stewart longer than most of you have been alive so I'm gonna turn it over to him. Robby?
desc6.32,desc,,"Ben looks to WALTER 'ROBBY' ROBINSON, 55, Boston Everyman."
utter6.33,utter,ROBBY,"Thanks, Ben. I think. And although I take issue with the reference to my seniority, I will say Stewart's departure is especially painful for me. You see, for... what? 20 years now, Stewart's been more than willing to part with his money at the poker table... (Laughter) And I got a kid in college. More laughter."
utter6.34,utter,STEWART,"Yeah, but I'm gonna keep playing."
utter6.35,utter,ROBBY,"Problem solved. Godspeed, buddy. Everyone's laughing now."
desc6.36,desc,,"Robby connects in a warm, easy way."
utter6.37,utter,ROBBY (CONT'D),"Now, Stewart, I find the timing of your departure a bit disconcerting. The corner office sits empty, the new editor arrives on Monday, so forgive me, buddy, but I gotta ask... what the hell do you know?"
desc6.38,desc,,The room hoots and laughs. Stewart covers his mouth. Speak no evil. More laughter takes us to...
scene7,slugline,,"INT. GLOBE, HALL/STAIRWELL - LATER"
desc7.39,desc,,"SACHA PFEIFFER, 28, wholesome, no bullshit, and MATT CARROLL, mid 40s, mustache, family man, walk down the hall, into a stairwell and down a set of stairs, both carrying cake."
scene8,slugline,,"INT. GLOBE, HALL OUTSIDE SPOTLIGHT - MOMENTS LATER"
desc8.40,desc,,"They emerge on the floor below, Sacha eating her cake."
utter8.41,utter,MATT,How's the cake?
utter8.42,utter,SACHA,It's really good. Saving yours?
utter8.43,utter,MATT,"Nah, it's for Mike. I can never eat at those things. They kind of depress me."
utter8.44,utter,SACHA,I know. (taking a bite) You see the numbers from Washington? Yeah.
utter8.45,utter,MATT,Very interesting.
utter8.46,utter,SACHA,I think so too.
desc8.47,desc,,They walk into -8
scene9,slugline,,"INT. GLOBE, SPOTLIGHT OFFICE - CONTINUOUS"
desc9.48,desc,,"CRAMPED OFFICE. Small windows. MIKE REZENDES, late 30s, good looks, so-so haircut, sits at his UNHOLY MESS of a desk."
utter9.49,utter,MIKE (INTO PHONE),"Uh huh. Uh huh. Uh huh. Dan, I talked to my guy at Justice, I know you guys have been dropping cases... (then) Look, Dan, I'm not asking if the PD's lying, I know they are. All I'm asking is who's behind it?"
desc9.50,desc,,"Matt sets the cake by Mike, sits at a desk full of FAMILY PHOTOS. Sacha checks messages at a tidy desk, full of books."
utter9.51,utter,MIKE (INTO PHONE) (CONT'D),"I get it. You don't want to talk. (listens) I'm not mad, Dan, I'm hungry. We've been talking so long, I missed lunch. So I'm going to go eat, which gives you an hour to decide if you want to be on the right side of this or read about it in the paper like everyone else."
desc9.52,desc,,"Mike hangs up the phone, digs into the cake."
utter9.53,utter,SACHA,You think Cahill's got something?
utter9.54,utter,MIKE,"Maybe, I just don't think this story's for us."
utter9.55,utter,MATT,Ben likes it.
utter9.56,utter,MIKE,"Yeah, it's not bad, it's just not Spotlight."
desc9.57,desc,,Robby enters.
utter9.58,utter,ROBBY,What's just not Spotlight?
utter9.59,utter,SACHA,The PD numbers.
utter9.60,utter,MIKE,The numbers story. thin.
utter9.61,utter,ROBBY (CONT'D),You got Cahill to talk?
utter9.62,utter,MIKE,(busted) No. But I will.
