segment-id,segment-type,segment-speaker,segment-text
desc0.0,desc,,"Jon Lucas & Scott Moore OPEN ON: PEACEFUL BLACK STILLNESS Then we hear a baby SCREAM BLOODY MURDER. Then a second baby joins in, even more shrill than the first. Finally, we hear the worst two words a parent can ever hear: GROGGY WOMAN'S VOICE (O.S.) Your turn. GROGGY MAN'S VOICE (O.S.) Fuck."
scene1,slugline,,INT. SUBURBAN HOUSE -- NIGHT
desc1.1,desc,,"DAVE LOCKWOOD, 30, bleary-eyed father of three, shuffles through his well-appointed suburban home, passing a grandfather clock reading 3:45. He stumbles over a TOY GIRAFFE -- it SQUEAKS, and Dave sleepily mumbles:"
utter1.2,utter,DAVE,Sorry Hank.
scene2,slugline,,INT. NURSERY-- NIGHT
desc2.3,desc,,"His eyes half-open, Dave changes the diaper of his very cute, very insane nine month old daughter, SARAH, who screams and pitches about her changing table."
utter2.4,utter,DAVE PLEASE DON'T--,"Honey, that's not-- Maybe if you--"
desc2.5,desc,,"She snatches a tin of baby powder and swings it about like a mace, knocking over the diaper caddy, the wipes, the lotion -- and dispersing a cloud of white powder all over the nursery. Blinded and SNEEZING, Dave manages to stay on point and change the diaper like Van Damme at the end of Bloodsport."
utter2.6,utter,DAVE (CONT'D),Can't-see ...must...persevere...
desc2.7,desc,,"He finishes changing Sarah, places her back in her crib, then picks up Sarah's twin brother, PETER, from his crib -- which is good because he's been SLAMMING his head against the wall."
utter2.8,utter,DAVE (CONT'D),"Come on, buddy, we've talked about the head thing--"
desc2.9,desc,,"Dave places Peter on the changing table and opens his diaper. It's only wet, and Dave, pleasantly relieved, reaches for a fresh diaper... Only Sarah has knocked the caddy all the way down the changing table... Holding down Peter with his left hand, Dave fully extends, leaning waaay over, reaching for the diaper caddy... It's just out of reach.. .he somehow stretches further... It's only when Dave glances back that he realizes that his head is now perfectly lined up with his son's QUIVERING ANUS."
utter2.10,utter,DAVE (CONT'D),Oh no.
desc2.11,desc,,"THE BABY'S BUTT-HOLE ERUPTS with mustardy projectile stool, blasting Dave in the eyes, nose and open mouth. Dave remains frozen, excrement dripping down his face -- but, like a true dad, he does not let go of his squirming child..."
scene3,slugline,,INT. HALLWAY -- NIGHT
desc3.12,desc,,"Dave staggers down the hall, his hair white with baby powder, his face covered in poo, and a twin in each arm SCREAMING into each of his ears. He soldiers on, stoic, an unsung hero in his time..."
scene4,slugline,,INT. KITCHEN -- NIGHT
desc4.13,desc,,"Juggling the twins in his arms, Dave wipes his face off with paper towels and prepares two baby bottles -- nipples, filters, defrosted breastmilk -- while the babies take turns kicking him in the balls and SCREAMING."
utter4.14,utter,DAVE,"Please, sweetheart, not my-- Honey, Daddy needs those--"
scene5,slugline,,INT. DEN -- NIGHT
desc5.15,desc,,"Dave sits on his couch and positions the screaming, squirming twins across his lap in an X pattern, plunks the bottles into their mouths -- and instantly the twins settle down and slurp away like perfect little angels. Dave exhales. Whew. Then he reaches for the remote control and turns on the TV. An old rerun of Magnum, P.I. is playing. Dave watches, exhausted and expressionless. ON SCREEN, Tom Selleck, resplendent in mustache, corduroy short shorts, and Hawaiian shirt, teaches a nubile CO-ED in a scandalous bikini how to snorkel in beautiful sun-drenched Waikiki. They're laughing and having a blast... Dave watches, detached... Then his face starts to change..."
utter5.16,utter,"MAGNUM, P.I.",Is this the life you always dreamed of?
desc5.17,desc,,"Dave shakes his head, no, despair in his eyes... ON TV, the co-ed nods, yes, and hungrily kisses Magnum... Dave watches on with genuine existential longing... and soon a tear falls from his eye. And then another."
utter5.18,utter,DAVE,Take me with you Magnum P. I...
desc5.19,desc,,Before long Dave is CRYING like a schoolgirl.
utter5.20,utter,DAVE (CONT'D),Please take me with you...
utter5.21,utter,MAN'S VOICE (V.0.),How are the kids?
utter5.22,utter,DAVE (V.0.),Terrific! Just terrific. We are now
scene6,slugline,,"INT. STEEL, KUHBACH, MCCLOUD -- LAW FIRM -- MORNING"
desc6.23,desc,,"Dave, in a conservative suit and clutching a massive coffee, hurries down the hall with FLEMMING STEEL III, 50's, stiff, humorless WASPY partner of this white shoe law firm."
utter6.24,utter,FLEMMING STEEL III,Children are such a joy.
utter6.25,utter,DAVE,"Aren't they? Yes. Always. (to passing SECRETARY) Good morning, Rebecca."
utter6.26,utter,FLEMMING STEEL III,Any word on the Amalgamated merger?
utter6.27,utter,DAVE,All but signed.
utter6.28,utter,FLEMMING STEEL III,And just in time for your partner review no less.
utter6.29,utter,DAVE,(SMILING) Really? I hadn't noticed.
utter6.30,utter,FLEMMING STEEL III,"I look forward to having your antic sense of humor in the partners' suite, Lockwood. It can get a touch dry up there."
utter6.31,utter,DAVE,"Thank you, sir."
utter6.32,utter,FLEMMING STEEL III,"(re: Dave's necktie knot) But a double windsor? Come on, son, this isn't the dog track."
utter6.33,utter,DAVE,"No sir, absolutely not. So sorry."
desc6.34,desc,,"Dave quickly undoes his tie as Flemming turns down a hallway. SABRINA McARDLE, cute young paralegal, falls into step with Dave, stymieing laughter."
utter6.35,utter,SABRINA MCARDLE,Really? The dog track?
utter6.36,utter,DAVE,"Last week he told me my shoes were ""dangerously Italian."""
utter6.37,utter,SABRINA MCARDLE,"(laughing, handing him docs) Amalgamated signing statements."
utter6.38,utter,DAVE,"Thanks, Sabrina."
utter6.39,utter,SABRINA MCARDLE,Have a good one...
desc6.40,desc,,"She smiles and breezes back down the hallway. Dave stops and watches her go, lust in his eyes. Then he hears TSK-TSK-TSK. He looks over at his mean old secretary, GLADYS, 71, sitting at her desk."
utter6.41,utter,GLADYS,"For shame, Mr. Lockwood! For shame! You are a married man!"
utter6.42,utter,DAVE,"I have no idea what you're talking about, Gladys..."
desc6.43,desc,,"Reddening, he snatches a huge pile of pink message slips and hurries towards his office. She follows him, scolding:"
utter6.44,utter,GLADYS,With children.
utter6.45,utter,DAVE,"Yes, thank you, I almost forgot about them for like two seconds..."
scene7,slugline,,INT. DAVE'S OFFICE -- CONTINUOUS
desc7.46,desc,,Dave enters his modest office; his phone is RINGING.
utter7.47,utter,GLADYS,The only thing that harlot needs to put in her mouth is a sandwich.
utter7.48,utter,DAVE,"Gladys, I'm a grown man, okay?"
desc7.49,desc,,"He angrily punches ""SPEAKER"" on his RINGING phone as he reties his tie with a more traditional knot."
utter7.50,utter,DAVE (CONT'D),"Lockwood. A shrill, horribly impersonated British accent fills Dave's office -- as well as all of the surrounding offices."
desc7.51,desc,,"VOICE ON PHONE YES, MY DOUCHEBAG EXPLODED THIS MORNING AND I'D LIKE TO SUE--! As Gladys and various CO-WORKERS turn, shocked, Dave quickly fumbles for the receiver and takes the call off speaker."
utter7.52,utter,DAVE,"Jesus, Mitch, I'm at work--"
desc7.53,desc,,VOICE ON PHONE WHO'S MITCH?! THIS IS MISS ELIZA HAVERSHAM AND I AM THE VICTIM OF A FAULTY BAG OF DOUCHE!
utter7.54,utter,DAVE,"Dude, how stoned are you?"
desc7.55,desc,,"MITCH PLANKO, 30, shirtless, Dodgers hat backwards, sitting on a futon in his sparse white apartment, smoking a bong shaped like a shotgun. Beat. He drops the horrible accent:"
utter7.56,utter,MITCH,I'm pretty stoned.
utter7.57,utter,DAVE,"Come on, it's 10 in the morning."
utter7.58,utter,MITCH,"Dude, guess what? Great news."
utter7.59,utter,DAVE,What?
utter7.60,utter,MITCH,I found a futon on the street.
utter7.61,utter,DAVE,That is great news.
utter7.62,utter,MITCH,I sort of had to fight a bum for it -- is that bad?
utter7.63,utter,DAVE,Kind of. Is there a reason you're calling or--?
utter7.64,utter,MITCH,"Are you gonna bitch out on tonight? You are, aren't you."
desc7.65,desc,,"Dave, half-listening, sits at his desk and answers emails."
utter7.66,utter,MITCH (CONT'D),"Dodgers-Giants, dude! We haven't missed one of these in like 20 years! Don't be a vajeen!"
utter7.67,utter,DAVE,"Dude, I'm coming--"
utter7.68,utter,MITCH,"You always do this! You never make time for your friends anymore and I'm sorry to be the one to tell you this, but people are starting to talk. Feelings are getting hurt."
utter7.69,utter,DAVE,Really? Whose feelings?
utter7.70,utter,MITCH,"Not mine, because, like a samurai, I have trained myself to feel nothing except revenge and honor, but other people -- nameless, other, more sensitive people -- are hurt, and they think you need to treasure your friendships a little bit more. (exhaling massive bong rip) How concerned should I be that my new futon smells like death?"
utter7.71,utter,DAVE,"(distracted, typing) Look, just, what time are you picking me up tonight?"
utter7.72,utter,MITCH,If you bail I will rape you.
utter7.73,utter,DAVE,"Dude, I get it, I'm coming--"
utter7.74,utter,MITCH,In your eye. I will eye-rape you.
desc7.75,desc,,Just then there's a knock on Mitch's apartment door. VOICE AT HIS DOOR (V.0.) Mitch?
utter7.76,utter,MITCH,Shit.
desc7.77,desc,,Mitch starts waving away the pot smoke.
utter7.78,utter,MITCH (CONT'D),"Gotta go, pick you up at six--!"
desc7.79,desc,,"STAY WITH MITCH as he quickly clicks off his iPhone, jams his bong under the futon, opens the window, and tries to blow the pot smoke out of his apartment with quick little PUFFS."
utter7.80,utter,MITCH (CONT'D),"One sec, Dad!"
desc7.81,desc,,"The smoke clears and Mitch jogs to the door and opens it to reveal his father, MITCH, SR., 60's, friendly, in a suit, holding a pile of mail."
utter7.82,utter,"MITCH, SR.","Hey, buddy! Your mailbox was spilling over."
utter7.83,utter,MITCH,"Oh thanks, I always forget."
desc7.84,desc,,"They hug, and Mitch takes the mail and, without looking at it, chucks it onto a HUGE PILE OF OLD MAIL in the corner."
utter7.85,utter,"MITCH, SR.",Were you smoking marijuana in here?
utter7.86,utter,MITCH,"No! Honestly, it's my new futon, it smells like illegal drugs."
utter7.87,utter,"MITCH, SR.","We've talked about this, Mitch. Smoke your grass on the balcony, okay? It's just hard for me to tell the other tenants they can't smoke in their units when my own son is blazing away in his, you know?"
utter7.88,utter,MITCH,"You got it, Dad."
utter7.89,utter,"MITCH, SR.","Oh hey, I saw your commercial on channel 9 again last night..."
utter7.90,utter,MITCH,"Which one? ""Give Gonorrhea The Boot"" or ""Samir's Pet Shack Our Low Low Prices Are Snake-sational?"""
utter7.91,utter,"MITCH, SR.",Samir's Pet Shack. It's just a shame you can't see your face in that giant ape costume.
utter7.92,utter,MITCH,"Actually, the real shame is that Samir paid me in fucking organic bird seed, but whatever..."
