segment-id,segment-type,segment-speaker,segment-text
desc0.0,desc,,This Small Dark Look
scene1,slugline,,"June 29th 2016 EXT. CARIBBEAN, OCEAN - DAY"
desc1.1,desc,,"It is another perfect day in paradise. A flat ocean is an empty blue page apart from a single white dot. We move across the water toward the dot and see a tuna fishing boat at anchor with outriggers loaded and lines in the water. As we approach we see the name of the boat is 'Serenity' out of Plymouth Island. We board the boat and find hot, woozy silence, apart from a beer bottle that rolls very, very slowly with the almost nonexistent swell. This is a boat that is waiting for fate to take a hand, waiting for the moment of ecstasy, the moment when a big fat blue fin tuna takes the bait and all hell will break loose. Until then, this is a time out of time, when nothing happens and nothing matters apart from the line, the hook and the fish. A hook and knife scarred tattooed hand picks up the rolling bottle and drops it in a trash bucket with some anger. We rise from the hand to discover the men aboard the Serenity. The scarred hand belongs to the skipper of the vessel, BAKER DILL. He is late thirties, a creature of the ocean, half crusted in salt and dressed in rolled up chinos and a T shirt bleached by a thousand voyages. His hair is dressed by the ocean and the wind. He is taking the silence and the lack of a bite personally and he's getting madder with every silent tick of the clock. He gets a calming glance from his first mate, DUKE. Duke is a man of every race mixed and is greying into his fiftieth year. He will become a fish one day and he knows the ocean even better than Baker Dill. Duke glances up at a Frigate bird which is circling over head. The frigate is a giant, prehistoric looking sea bird that soars above the ocean on warm air currents, flapping its wings maybe twice a day. It is the spirit of the ocean and is made out of time. Fishermen know that where the frigate circles there will be mackerel and jacks, and where there are"
desc1.2,desc,,"In response to the bird, Duke goes to tighten a line. As we follow him we find two AMERICAN TOURISTS, both fast asleep in the game fishing chairs which are bolted side-by-side to the deck. The chairs have seat belts to prevent the fisherman being pulled into the ocean. The seat belts are unbuckled and dangle, swaying gently."
scene2,slugline,,Serenity - Steven Knight - June 29th 2016
desc2.3,desc,,"The two sleeping tourists are dressed in shorts and tennis shoes and T shirts with logos that read 'Drink beer, catch fish'. They both have beer cans in the metal sleeves meant for the rods and we guess from all the empties in the trash they have drunk themselves to sleep. The two men, (RON and APE) are of no consequence to Baker Dill as they slowly turn crimson in their sleep under the burning sun. Baker Dill steps around their big feet to squint into the glare of the ocean, as if by looking and praying he can summon the fish. Duke glances at the tourists...."
utter2.4,utter,DUKE,"Dill, you think we should wake them and tell them to spray some more lotion?"
desc2.5,desc,,Dill doesn't even register the concern over two burning tourists. He gestures at the ocean and Duke comes close. There is a log floating in the water. Duke half smiles. Dill tenses just a little and looks up to his outrigger snaps on either side of the boat. Duke turns to the tourists.... Guys?
utter2.6,utter,DUKE (CONT'D),Guys. We got a log floating.
desc2.7,desc,,Ron and Ape are between drunk and hung-over and thirsty as hell as they stir.
utter2.8,utter,RON,Got a what?
utter2.9,utter,DUKE,We got a frigate bird in the air and a log in the water. Both mean tuna near... Dill hears the word 'tuna' like a bullet in his back. We should sense Duke just broke some superstitious rule and
desc2.10,desc,,"silently Dill curses him and, silently, Duke tells him to go"
desc2.11,desc,,They are like a married couple with their use of silence.
utter2.12,utter,DUKE (CONT'D),"Also, maybe you should put on a little more lotion."
desc2.13,desc,,The log has galvanized Dill and he skips back around the tourists toward the cabin....
utter2.14,utter,APE,...Chance of another cold beer Captain?...
scene3,slugline,,Serenity - Steven Knight - June 29th 2016
desc3.15,desc,,Dill has gone up to...
scene4,slugline,,"INT. SERENITY, CAPTAINS WHEELHOUSE, DILLS PRIVATE WORLD"
desc4.16,desc,,"Dill lights a cigarette without interrupting his process of starting the engine, spinning the capstan and shifting a big gear stick to get the boat chugging forward. The exhaust coughs black smoke. This boat needs a service. The cabin is a wreck of cigarette packs, soda cans, gum wrappers, and lots and lots of chunky metal fish lures that begin to swing and clank as the boat slowly comes to life.... Dill begins to circle the floating log, giving it a twenty yard berth. As he does he keeps looking up at the frigate bird which is spinning in an opposite circle but getting lower. He looks ahead and narrows his eyes at the glistening open ocean. He whispers to the air as he speculates in his mind...."
utter4.17,utter,"DILL (SOFTLY, TO THE AIR)",What do you think? You think the beast is close?... As yet we don't know who he is addressing.
scene5,slugline,,"EXT. SERENITY, DECK"
desc5.18,desc,,We then cut close to Duke. He is also mumbling to himself as he surveys the sky...
utter5.19,utter,DUKE,Hope times mercy equals opportunity. Chance times virtue equals providence....
desc5.20,desc,,"The boat circles the log as Ron and Ape stumble around getting their own beers. Duke is at the stern, studying the ripples in the water, smelling the air, listening for fish somehow. Duke will ramble like this occasionally. Dill doesn't hear it anymore. Dill leans out of the Captains Wheelhouse and calls out..."
utter5.21,utter,DILL,Duke? Little faster Dill.
desc5.22,desc,,Dill speeds up and Duke growls....
scene6,slugline,,Serenity - Steven Knight - June 29th 2016
utter6.23,utter,DUKE (CONT'D),Now split the difference racer boy.
desc6.24,desc,,"Dill finds a speed in between. He takes a swig of hot coca cola from the dash. He is praying now like a penitent. He looks up and sees the frigate circling away. He sees Duke straighten up, take off his cap and wipe his brow. He knows this is bad news...."
utter6.25,utter,DILL,Fuck... Suddenly....
utter6.26,utter,APE,Boat we had last year had a fish finder....
desc6.27,desc,,Ape has lumbered up to the wheelhouse and half stepped
utter6.28,utter,APE (CONT'D),You got a fish finder in here or is it just logs and birds?
utter6.29,utter,DILL,"Sir, can you step away from the cabin. Guests stay out of the wheelhouse, first rule."
utter6.30,utter,APE,Going round in circles here....
utter6.31,utter,DILL,"Yeah, like the bird..."
utter6.32,utter,APE,Ron? You got a picture of that big bird at least.
utter6.33,utter,DILL,Please don't photograph the bird....
utter6.34,utter,APE,What?
desc6.35,desc,,Duke knows Dill hates civilians in his cabin so he's approaching and on the case and soon close...
utter6.36,utter,DUKE,"Guys, maybe you come back and reel in, we'll move on to the edge of the reef. Ape is half irritated, half laughing...."
scene7,slugline,,Serenity - Steven Knight - June 29th 2016
utter7.37,utter,APE,"Ron, get a photo of the bird. We sure as hell won't get a photo of a tuna on this boat..."
