segment-id,segment-type,segment-speaker,segment-text
utter0.0,utter,Kri'.:.e]~ s Draft,"In death's .Zit the hour when k*e are -Y'remb.I j_ng w_ith tenrlernes.-3 Lips that wo11ld kiss Form pra.:;,-*ers to broken Btone .. Is And the reality"
desc0.1,desc,,". , . Between"
utter0.2,utter,tlle pot.ency,".-l\nd the ex""i.stence Beth*een the 1:J.ssence And the descent"
scene1,slugline,,.EXT. FERRY ON ViA.TER ** - MORNING
desc1.3,desc,,"The fo~, Ti'lISTS ov 1.:!r t.hc~ \<-'-3::'..er, a t:1ick and a1rnost ClTP.TP.IrJ - - t~hat sudd:::-nly"
utter1.4,utter,irnpt::nr::~trable,"ancl sqt.<a::.-e--*,~!dged, plcwing"
utter1.5,utter,t.hrousrh,"of t.he Outer Harbc,r, h,,~aded t.c,wa1.*d the. :Lslands."
desc1.6,desc,,"A f,'iP.J\lRETCPINl'.3, loud toil_PS;-*t, .. PUKi~!G his guts in the mirror TEDDY DANIELS. Square--jawed, a sense He SPLASHES Wl-\TER on his forward"
desc1.7,desc,,"A i'-U.\1-1,J.a!:e .30 1 s, iB bent"
desc1.8,desc,,"w-2 ~::,ce hir; HT.L1 EDGS FLORAL TlF."
desc1.9,desc,,"hir3 ;,.1a.ir:;.t., 2,nd"
utter1.10,utter,TEDDY,"G*et it. tc;C/jctb0r, fUC}:;il'1g .i..,,\t.~=:r."
desc1.11,desc,,He turnS Teddy. PORTHOLE at:. !.:he BUDLESS water.
desc1.12,desc,,"Ff.?.R.'.{ C',tl.RG() HOLD - - Dl\Y"
utter1.13,utter,"1'E*ddy c~:J1nez:(JUt of ti-it=~ l1E.'-:::,--::l","i.r;t""..o thi:; formr:: the br::lly ,:-;f :_*.1~'t;s~-:jp_ ."".'.:"")Jy,,*i;;'.'._'lJ!d that"
