segment-id,segment-type,segment-speaker,segment-text
utter0.0,utter,William Monahan Karl Gajdusek,Based on the story by
scene1,slugline,,EXT. THE PLANET - MORNING
desc1.1,desc,,"Huge mountains, destroyed STRUCTURES. Buildings enveloped by flows of earth. Awe-inspiring beauty."
utter1.2,utter,JACK (V.O.),"They arrived almost half a century ago. Aliens, Scavs, whatever you want to call them. Their idea of how-do-you-do was to blow up our moon."
desc1.3,desc,,Giant waterfalls crash where lava cooled through iron and concrete. Telephone polls half-buried in sand.
utter1.4,utter,JACK (V.O.),"Without her moon, the earth went insane. Most were killed in the floods, as the cities came down, as everything caught fire. A year later their ground troops landed, to exterminate whoever was left."
desc1.5,desc,,A station wagon half protrudes from a lava flow. A child's plastic flip-flops on the dash.
utter1.6,utter,JACK (V.0.),"They were probably surprised, what we were willing to do, to survive. We used the nukes. (BEAT) We won the war, but lost the planet."
desc1.7,desc,,"Low on the HORIZON, the TET rises with the sun. It's a WHITE TETRAHEDRON (SIX-SIDED) SPACE STATION that circles the earth once a day, like an artificial moon."
utter1.8,utter,JACK (V.0.),"Humanity had to flee the Earth. We had to unlearn what it meant, to call something our home. Now we live on the Tet, our man-made moon. A temporary home before the next step. Everyone's there now. (BEAT) Well, almost everyone."
scene2,slugline,,INT. BEDROOOM - MORNING
desc2.9,desc,,"An ALARM chirps. A man's hand reaches out of bed, silences it. The MAN swings his feet onto the floor. He sits with his face in his hands, waking up. We hear a SHOWER RUNNING. He looks up. A WOMAN showers near him, only steamed glass walls between them. She sees him, smiles at him, without modesty. He looks back at her. OVER TITLES. We watch a familiar morning routine:"
scene3,slugline,,INT. A HOME - MORNING
desc3.10,desc,,"BATHROOM. The man flicks on a light, stares at himself in the mirror. This is JACK. Early 40's, a good face that enjoys rugged living. Tan and weathered skin. His eyes are curious, kind, almost child-like. The woman squeezes in next to him, VICTORIA. 30s, a tom- boy shock of red hair, towel around her neck. She brushes her teeth. KITCHEN. Victoria watches the coffee drip, bites toast. SHOWER. Jack lets warm water blast him in the face. READY ROOM. Jack pulls a worn high-tech workman's suit from a locker, revealing a photo taped to the door: It's of him and Victoria, younger, in a white-walled high-tech corridor, smiling eager at the camera. He stares at it for a moment, closes the locker door. KITCHEN. Victoria hands Jack his coffee. He kisses the top of her head, heads out to work."
scene4,slugline,,EXT. SKY TOWER - CONTINUOUS
desc4.11,desc,,"He walks out onto the deck of a futuristic home perched 1,200 feet in the air, literally above the clouds. As our minds are blown, Jack moves away from the glass- walled home towards his BUBBLESHIP, a futuristic-cross between a Bell 47 Helicopter and a jet fighter, and we CRANE UP UP UP... INCREDIBLE VERTIGO until we're looking down at this impossible structure. Jack, climbing into his ship. TITLE CARD: ""OBLIVION"""
scene5,slugline,,EXT. THE SKY - DAY
desc5.12,desc,,"The SKY stretches to infinity above roiling planetary cloud-cover. The BUBBLESHIP streaks through our frame, dropping faster than free fall."
scene6,slugline,,INT. BUBBLESHIP - CONTINUOUS
desc6.13,desc,,"Through the canopy of the Bubbleship: The cloud cover below seems to FALL UPWARDS at us, that's how fast we're diving. There's a small worn BOBBLE-HEAD on the dash which vibrates with the ship. Jack is un-phased by the drop, touches a few controls."
utter6.14,utter,VICTORIA (V.O.),"Good morning, Jack. I'll be your flight attendant for the day. This is day... three thousand two hundred and twenty five, in case you were wondering."
desc6.15,desc,,JACK is running instruments. A day at work..
utter6.16,utter,VICTORIA,Today we will be running support on five Resource Gatherers working the seaboard. Coordinates coming to you... now. Please do confirm.
desc6.17,desc,,"On Jack's heads-up display, five icons glow to life."
utter6.18,utter,JACK,"Yeah, I got 'em. You got 'em, Bob? The Bobblehead bobs."
scene7,slugline,,"INT. SKY TOWER, CONTROL STATION - CONTINUOUS"
