segment-id,segment-type,segment-speaker,segment-text
scene1,slugline,,Title card: New York City
desc1.0,desc,,"The card fades out. We hold in black. Hard cut to a singer accompanying himself on guitar, performing ""I've Bet:n All Around This World."" He is Llewyn Davis. He is spotlit, seated on the smaU.stag~>ofa New York club, maybe The Gaslight. He finishes the song to applause."
utter1.1,utter,Llewyn,"Thank you. You've probably heard that one before, but what the hell. .."
desc1.2,desc,,He rises to go but dips back into the mike:
desc1.3,desc,,folk song. As the applause abates something fate
scene2,slugline,,hes Lle\Vyn' s attention:
desc2.4,desc,,"Nick Porco, the owner of the dub, Greenwhich Village Italian, nods Llewyn over. He is broadly smiling."
utter2.5,utter,Nick,Boy you were some mess last night.
utter2.6,utter,Llewyn,"Yeah, sorry, Nick. I'm an asshole."
utter2.7,utter,Nick,Oh I don't give a shit. I even agree about the music. Funny to hear you say it though.
utter2.8,utter,Llewyn,"Yeah, I'm a funny guy."
utter2.9,utter,Nick,"S'very true. Anyways, someone wants to see you out back."
utter2.10,utter,Llewyn,Who?
utter2.11,utter,Nick,Guy in a suit?
desc2.12,desc,,A clatter offscreen attracts Llewyns attention: Backlit in the smoky spotlight someone with a battered guitar is just sitt ng down on the stool onstage.
scene3,slugline,,BACK ALLEY
desc3.13,desc,,"The steel door of the club swings open and Llewyn emerges. A thin, an ufar man, older than Llewyn, in a suit a size too big is leaning againslthe far wall of the 'rilley smoking a cigarette. He studies Llewyn for a beat, then, in a Kentucky accent:"
utter3.14,utter,Man,"You a funny boy, huh?"
utter3.15,utter,Llewyn,What?
desc3.16,desc,,The man tosses the cigarette away and pushes himself off the wall.
utter3.17,utter,Man,"Had to open ya big mouth, funny boy?"
utter3.18,utter,Llewyn,Had.to-what? It's what I do. For a living. Who'reMan What ya do? Make fun a folks up there. Folks up there
utter3.19,utter,sangip? Llewyn,"I'm sorry, what? I'm--oofl The man has just socked him in the mouth. Man You sit there in the audience last night yellin yer crap?"
desc3.20,desc,,Llewyn is holding his mouth.
utter3.21,utter,Llewyn,"Oh for Christ's sake. You yell stuff, it's a show. Man Ain't a fuckin fag show!"
desc3.22,desc,,He hits him again .
desc3.23,desc,,He hits him again and Llewyn goes down in the slush of the alleyway.
utter3.24,utter,Llewyn,"It's not the opera, jackass!"
desc3.25,desc,,He kicks. Llewyn curls into a defensive ball an.d bellows from b~hind protective forearms:
desc3.26,desc,,It's a fucking baskethouse! The man kicks again.
utter3.27,utter,Man,"We leavin this tuckin cesspool. You kin have it, smartass."
scene4,slugline,,TRACKING
desc4.28,desc,,"We are pushing forward at floor-level along a hallway dimly daylit from the room in the background that it opens into. Music enters at the cut, an Italian tenor, singing opera. The music has some perspective: a record*playing in another apartment, perhaps, down an airshaft. A cat's feet enter frame and it leads the continuing push in. The cat enters the background room, camera keeping pace. The cat veers to one side bringing into frame the bottom of a sofa. The arm of someone above frame asleep on the couch lolls down onto the floor. We can hear the sleeper's heavy breathing. The cat leaps up, leaving frame."
scene5,slugline,,4
desc5.29,desc,,"Close on the sleeper: Llewyn Davis, lying on his back. At the sound of soft impact he lets out a startled grunt and his eyes open. He blinks. He looks down the length of his body, chin digging into chest. His point of view: the cat stands on his chest staring back, purring with rumble. loud rhythmic Llewyn raises a hand to swipe the cat away. As we hear the cat padding around the room we cut wider on Llewyn. swinging his feet out. He is in his undies. e stirs and rises, The walls in this den are decorated with masks and totems and other na1* e earlycivilization art. Llewyn sits gazing stupidly about for a beat. He reaches for pants, plops them into his lap. He look down at the end table just off the sofa arm. On it, some change nd three subway tokens, which he swipes into an open hand and dumps into one ants pocket. Also on the table, a wallet. He thumbs open the bill compartment. It co tains three dollars. Close on him as he looks, then flips the wallet shut and shoves it into an ther pocket."
scene6,slugline,,DOWN AHALL
desc6.30,desc,,We are lookfog down'.* the length of a darkish hallway giving onto the bri hter den. Lle~n':.$J1.~ad appears at the far end as he cranes to peer down the hall. He stares out for a still beat~
utter6.31,utter,Llewyn,... Hello? No answer.
desc6.32,desc,,"Llewyn relaxes, enters the hall, walks toward us in his underwear. The ckt crosses the room behind him."
scene7,slugline,,LIVING ROOM
desc7.33,desc,,"Llewyn enters and bends with an oomph to pull his guitar out of a case. He sits on a sofa, experimenting idly with chords til he finds his way into the continuing opera. He accompanies it through a couple of chord changes, humming. He loudly clears phlegm."
scene8,slugline,,KITCHEN
desc8.34,desc,,"Eggs are cracked into a bowl. Wider: Llewyn, still undied, whisks the eggs. Afl1:r a long beat of vigorous whisking he looks about, pulls open a drawer, doesn't see what he is after. He looks around, lost, at all thereabinetry,;;:"
scene9,slugline,,HALLWAY
desc9.35,desc,,"Llewyn walks down the hal I forking scrambled egg from a plate to his mouth, idly looking at the pi..:tur~~ on the walls."
scene10,slugline,,LIVING ROOM AGAIN
desc10.36,desc,,"Llewyn stands, mouth agape, before a shelf of records, running a finger along the frayed cardboard spines of the recordjackets. The plate of eggs, empty now, sits abandoned on the hi-fl cabinet next to him. He lands on a record, pulls it out. He looks at the sleeve with a half-smile, slips out the LP, puts it on the'hi-fi spindle."
scene11,slugline,,MINUTES LATER
desc11.37,desc,,"""Dink's Song"" issues from the hi-fi, sung by a harmonizing male duo. Dressed now, wearing a corduroy sport coat, Llewyin is hunched at a sideboard, scribbling something onto scratch paper: Thanks for the couch. I was a sorry mess last night. He signs:"
scene12,slugline,,COMMON HALLWAY
desc12.38,desc,,"""Dink's Song"" continues to play, now as score. Llewyn is just exiting the apartment, guitar case in hand. The hallway i a small space with only one other apartment door giving on to it~ there is also an eleva or. As Llewyn leaves, the cat tries to accompany him. A grunt from Llewyn. He tries awkwardly to hook the cat with a foot fails. The purring cat runs to the far end of the hallway. :it goes by; he Llewyn hops after it, setting down his guitar case. One step into pursuit e hears the apartment door close-solidly-behind him."
desc12.39,desc,,"He turns back to the door, tries the knob which he knows will not turn. And it does not; lo~kc;d. . .. Goddamnit. The cat is winding ar01,md the legs of a small table in the hallway. Lle n reaches for it; it eludes him; he hems it in with one waving hand and corrals it with e other. He straightens with the cat, looks around the small space. He goes to the neighbors' apartment door and knocks. A beat. ... Hello? Another knock; more silence. He pushes the elevator call button. While waiting, he pointlessly tries the first apartment door again. We hear the elevator arriving, a cage door being slid. The outer door is opened by the attendant. Llewyn grabs his guitar and steps in. Hi ... Could you, could I leave this cat with you? The attendant closes the doors and sets the car in motion."
utter12.40,utter,Attendant,With me?
utter12.41,utter,Llewyn,"Yeah, I, it's the Gorfeins' cat. Just til one ofthem gets bai;;k. ,Attendant With me? . .: >.[,fa~wyh'* It just sl~p.p~4,out. ldqn't have the key. If you could just"
desc12.42,desc,,keep it tifthey get. back? I have to run the elevator.
utter12.43,utter,Llewyn,"That's not a problem, is it? It's the Gorfeins'."
utter12.44,utter,Attendant,No no. I have to run the elevator.
desc12.45,desc,,"It is being held open: a well-worn address book with sloppy entries faded to different degrees, some made in pencil, some in ink. We hear ringing filtered through a phone line. Wider shows Llewyn standing in a phone booth with the handset wedge between shoulder and ear and one hand holding the address book and the other h gging the cat to his chest. City traffic rumbles through slush in the background, and people walk b in winter wear all heavier than Llewyn' s corduroy coat. The ringing is cut off by a female voice: Voice"
utter12.46,utter,Llewyn,"Professor Gorfein, please. Voice He's in a lecture, could I take a rriessage?"
utter12.47,utter,Lkwyn,"Yeah, could you tell him, don't worry, Llewyn has the"
utter12.48,utter,ca1. Voice,Llewyn is ... the cat.
utter12.49,utter,Llewyn,Llewyn has the cat. I'm Llewyn. I have his cat.
scene13,slugline,,STREET
desc13.50,desc,,"""Dink's Song,"" dipped' for the preceding dialog, comes back full for this redit sequence. An Upper. WestSide sidewalk subway entrance. The sign is for the A, C E lines. Llewyn descends, guitar case in one hand, cat hugged to his chest."
utter13.51,utter,TURNSTYLE,Guitar hoisted over it. )
scene14,slugline,,SUBWAY CAR
desc14.52,desc,,"Llewyn in the middling-crowded train, seated, body jiggling with the motion of the car. He looks: A strap-hanging businessman in overcoat and narrow-brimmed fedora holds a foldedback newspaper, not reading it. He is staring at lightly dressed, cat-hugging Llewyn. Back to Llewyn. An eye shift. Two black kids, probably on their way to school, also staring at him. Back to Llewyn. The cat jumps free. Llewyn leaps up and crouch-hustles after it. People make way for cat and pursuing man, giving looks."
scene15,slugline,,WEST 4'h STREET
desc15.53,desc,,"Another sidewalk subway entrance. Llewyn emerges, the* recovered cat once again held to his chest."
scene16,slugline,,VILLAGE STREET
desc16.54,desc,,"Llewyn walks, guitar in hand, cat to c}:t~st. As the credits end he turns into a tenement building halfway up the street."
scene17,slugline,,TENEMENT FOYER
desc17.55,desc,,Llewyn scans the tenant list and presses the buzzer for BERKEY 6C. No answer. He presses the button for SUPER l C.
scene18,slugline,,INSIDE
desc18.56,desc,,Llewyn is buzzed in. An older Italian man in a wifebeater and blue work pants cinched high on his midriff cracks open a door at the end of the hall.
utter18.57,utter,Llewyn,Hey Nunzio.
utter18.58,utter,Nunzio,"Yeah, they ain't home though."
utter18.59,utter,Llewyn,"It's okay, I know. Can I use the fire escape?"
scene19,slugline,,AIRS HAFT
desc19.60,desc,,"As Llewyn tops the fire escape stairs on the sixth floor. He sets the cat own on the metal-slat landing to free a hand and slide up an apartment window .. As e does so the cat makes to bolt. Llewyn corrals it, hugs it while he finishes getting th window up, and eases inside."
scene20,slugline,,INSIDE THE BERKEY APARTMENT
desc20.61,desc,,"Before setting the cat down Llewyn closes the window behind him, then goes to the window nex.t to it, which is cracked open, and c1oses that. He sets down the cat. A MINUTE LATER Llewyn has the door to the refrigerator open and is angling his head to I k inside."
scene21,slugline,,SAUCER SET ON FLOOR
desc21.62,desc,,"Llewyn's hand enters to pour in some milk. The cat scurries in to lap at he milk. We hear the refrigerator door being opened and closed, off, and then recedin footsteps followed by the heavy apartment door being opened and slammed shut."
scene22,slugline,,OUTER OFFICE
desc22.63,desc,,"Srn~ll, seedy. Musician photos on the wall suggest the business is music related. Each posirig musician has an arm around the same small stout middle-aged m . Some of the pictures are autographed, with sentiments to ""Mel."" A pebbled-glass door standing ajar shows an inner office where the short *middle-aged Mel of the pictures sits behind a desk. His chin rests squarely on the des~top. His shoulders are slumped down behind the desk. We see effort in his body as we hear something being dragged along the floor. Mel relaxes and rolls his castored chair back. He stoops out of the chair and rises hoisting a filebox he has just pulled from under the desk. He drops it on the desktop and starts leafing through. Llewyin is entering."
utter22.64,utter,Llcwyn,How we doin?
utter22.65,utter,Mel,We're doin great!
utter22.66,utter,Llewyn,Really? New record's doing well?
desc22.67,desc,,Mel is instantly sad~
desc22.68,desc,,"Oh-how .wt: doin. No.t:so hot, I gotta be honest. (pr~;ut.t) Girtrty, where;~ Ginc;inatti? Her voice projects, like his, on *i1k"
utter22.69,utter,Ginny's Voice,... What?
utter22.70,utter,Mel,Cincinatti. It's not in here. Ginny's Voice It should be in there.
utter22.71,utter,Mel,It's not in here. I'm tellin ya. Ginny's Voice ... Cincinatti? Mel is still rummaging. Mel ... Yeah.
utter22.72,utter,Ginny's Voice,... I got it.
utter22.73,utter,Mel,What.
utter22.74,utter,Ginny's Voice,I got it.
utter22.75,utter,Mel,Is it. ..
utter22.76,utter,Ginny's Voice,What.
utter22.77,utter,Mel,You got Cincinatti? Ginny's Voice Yi:ah. You want it?
utter22.78,utter,Mel,... Could l have it? Ginny's Voice Should I bring it in?
utter22.79,utter,Mel,Yeah.
desc22.80,desc,,Llewyn tries to reclaim the floor:
utter22.81,utter,Llewyn,Do you owe me anything? You have to owe me something.
utter22.82,utter,Mel,(sad shake of head) I wish.
desc22.83,desc,,Ginny enters with a file that Mel examines. She leaves.
desc22.84,desc,,you' re a solo act. .. (shaking his head at the file) Cincinatti is not good.
utter22.85,utter,Ginny's Voice,"That's it, right?"
utter22.86,utter,Mel,"(sad) Yeah, this is it. God help me."
utter22.87,utter,Llewyn,Nobody knew us when we were a duo. It's not like me and Mike were ever a big act. It's not a big reeducation. For the public. Mel. Mel. Mel is roused from the file;
utter22.88,utter,Mel.,Yeah. Yeah. How ya <loin?
utter22.89,utter,Llewyn,"Mel, there was no advanceHn my solo record, there's gotta be~ royalty: .fu,:kif1g.,~iftist's sake, it's cold out I don't even have a winter"
desc22.90,desc,,coat.' '
utter22.91,utter,Mel,Jesus Christ! Ya kiddin me!
desc22.92,desc,,"He drops the file, shocked. He rounds the desk and leaves the office. Llewyn looks around, puzzled. Through the open door we see a wedge of the outer office. There is a coat rack. Mel's hand enters to pluck a coat from it. The hand disappears and after a moment Mel reenters with the coat."
utter22.93,utter,Mel,"Take this, kid."
desc22.94,desc,,Mel-no.
utter22.95,utter,Mel,I insist! I insist!
desc22.96,desc,,I don't want your fuckin coat! What' II you wear?
utter22.97,utter,Mel,Kid-I'll get by.
utter22.98,utter,Llewyn,"It won't even fit me! This is bullshit, Mel! This is just a big fat fucking bluff!"
utter22.99,utter,Mel,"BLUFF! Kid, what, what do you-Bluff!. I offer you this!? Get the fuck out of my offic:e!"
utter22.100,utter,Llewyn,All right. Thanks for the coat.
utter22.101,utter,Mel,"What? All right, wait, shit-*.Lemme give ya forty dollahl"
scene23,slugline,,BUILDING DIRECTORY
desc23.102,desc,,A finger enters to buzz BERKEY. The door buzzes and clicks off its latch. Llewyn pushes through it.
scene24,slugline,,FIRST FLOOR
desc24.103,desc,,Nunzio is leaning out of his apartment door.
utter24.104,utter,Nunzio,They home.
utter24.105,utter,Llewyn,Yeah.
desc24.106,desc,,He starts up the stairs. HIGH LOOKING DOWN We hear Llewyn panting as we see his hand sliding up the bannister.
scene25,slugline,,APARTMENT DOOR
desc25.107,desc,,"It is swung open by Jean, a young woman."
utter25.108,utter,Jean,Explain the cat.
desc25.109,desc,,"Beyond him, in the apartment's main room, a young ma11.incamo fatigues and boots sits on a rocker, stroking the cat now in his lap. Th~:;y6ung ni~* s bu& cut shows off a high forehead."
utter25.110,utter,Llewyn,It's the Gorfeins'. Sorry. I crashed there last night-
desc25.111,desc,,What's its name? '. *
utter25.112,utter,Llewyn,I don't know. He snuck out the door whenJean Do you think you're staying here tonight?
utter25.113,utter,Llewyn,Hoping to. Jim around? Young Man
desc25.114,desc,,It's a lovely cat.
utter25.115,utter,Jean,Jim's not here. We told Troy he could crash here. Young Man Troy Nelson. How are you?
utter25.116,utter,Llewyn,"Yeah, hey. Llewyn Davis."
utter25.117,utter,Troy,"Oh-hello! I've heard your music-and heard many nic things about you. From Jim and Jean, and from others."
utter25.118,utter,Llewyn,"You have not heard one nice thing about me from Jean. Ever. Have you, Troy."
utter25.119,utter,Jean,"You tell the Gorfeins' you'll take care of their cat, and th n bring him here for us to take care of?"
utter25.120,utter,Troy,I've heard nice things from Jim and Jean. And others.
utter25.121,utter,Llewyn,I didn't-it just happc::nc::dTroy
desc25.122,desc,,It's a peaceful cat. Very co~tented.
utter25.123,utter,rJewyn,So I can't stay here tonight.
utter25.124,utter,Jean,Look. We told Troy he could stay. We don't keep the couch free on che chance you'll show up.
utter25.125,utter,Troy,"If this is awkward, I could hitch back to Fort Dix, after I perform tonight."
utter25.126,utter,Jean,Don't be silly. We offered you the couch.
utter25.127,utter,Llewyn,You're gigging somewhere? Jean
desc25.128,desc,,Troy is playing at the Commons tonight. We're meeting Jim there.
utter25.129,utter,Troy,"Well, I could sleep on the floor, here. Llewyn could have the couch. I'm certainly not a man of comforts. Alternately-I could hitch back to Fort Dix after the show."
desc25.130,desc,,Jean scribbles furiously on a page of a spiral notebook. As she rips the page out and
utter25.131,utter,Jean,Llewyn can sleep on the floor. With his cat.
