segment-id,segment-type,segment-speaker,segment-text
desc0.0,desc,,Kelly Marcel & Sue Smith
scene1,slugline,,EXT. MARYBOROUGH PARK - AUSTRALIA - DAY (1906)
desc1.1,desc,,OVER BLACK: MUSIC - string violins treat us to a familiar song opening and then a voice - male.
utter1.2,utter,TRAVERS (V.O.),(SINGING) Winds in the East Mist coming in--
desc1.3,desc,,"A whoosh of wind spins us around in a blue sky, spinning, spinning until we slow to a stop and find ourselves amongst white fluffy clouds. A shadow (oddly shaped like an umbrella) dances amongst the nimbus."
utter1.4,utter,TRAVERS (V.O.),"--Like something is brewing, about to begin--"
desc1.5,desc,,"The shadow's direction becomes purposeful - taking us down through the clouds, whipping us on the wind towards a small town in the distance."
utter1.6,utter,TRAVERS (V.O.),--Can't put me finger on what lies
scene2,slugline,,IN STORE--
desc2.7,desc,,"Downwards and downwards until it skittishly circles a large, bustling park and then swoops us into the lavish gardens. There, a ten-year-old girl plays in the lush grass; she puts the finishing touches to a miniature version of the large park she sits in - benches made from twigs, trees from flowers, picnic cups from acorns - and gives a satisfied nod. She wraps her arms tightly around her chest, lifts her face to the sky, a half-smile threatening to break across her concentrated face. This is the young P.L. TRAVERS (whom we will also know as GINTY.)"
utter2.8,utter,TRAVERS (V.O.),"--But I feel what's to happen, all"
desc2.9,desc,,"HAPPENED BEFORE-- Her little brow is furrowed with imagination and then, all of a sudden, the smile breaks free as something in her mind becomes real."
scene3,slugline,,INT. SHAWFIELD ST - PAMELA'S OFFICE - LONDON - MORNING (1961)
desc3.10,desc,,"P.L. TRAVERS sits in her rocking chair (in the same position as above) arms clasped tightly around her body, face to the sky. Older, beautiful; striking blue eyes aid her air of stiff and steely determination. Her office is a canvas of a life well travelled. Buddha smiles from every corner, framed poetry and letters adorn the walls alongside pictures of Pamela throughout the years with men we will not come to know and everywhere, china hens sit on shelves, their wings clasped to their chests, brooding. Despite the multitude of objects, the room is peaceful, white. Downstairs the doorbell rings. Pamela closes her eyes, breathes. It rings again, Pamela shakes her head, tuts. She stands up, smooths down her skirt with flat palms. Breathes."
scene4,slugline,,INT. SHAWFIELD ST - DOWNSTAIRS HALLWAY - MORNING
desc4.11,desc,,"Pamela opens the front door and squints as a flood of sunlight and cherry blossom petals float over the threshold. DIARMUID RUSSELL (45) - bright, youthful - waits to be asked inside. Pamela is not pleased to see him."
utter4.12,utter,DIARMUID,Mrs Travers.
scene5,slugline,,INT. PAMELA'S LIVING ROOM - MORNING
desc5.13,desc,,"Pamela and Diarmuid sit in silence. Diarmuid looks at her, she looks out of the window."
utter5.14,utter,DIARMUID PAMELA,You're ready to--? Like pink clouds on sticks.
utter5.15,utter,DIARMUID,Excuse me?
utter5.16,utter,PAMELA,The cherry blossoms (BEAT) I was trying to think of what they--
desc5.17,desc,,Diarmuid looks at his watch.
utter5.18,utter,DIARMUID,"The car should be here, may I use-- (THE PHONE)"
utter5.19,utter,PAMELA,(OVER) I cancelled it.
utter5.20,utter,DIARMUID,You--? (PANICKED) What? Pamela!
utter5.21,utter,PAMELA,Mrs Travers.
utter5.22,utter,DIARMUID,"Mrs Travers, please, why-- (sugaring his tone) Why would you cancel the car?"
utter5.23,utter,PAMELA,I shan't be going.
desc5.24,desc,,Diarmuid buries his face in his hands.
utter5.25,utter,DIARMUID,We've been through this--
utter5.26,utter,PAMELA,I've changed my mind.
utter5.27,utter,DIARMUID,You can't.
utter5.28,utter,PAMELA,With all due respect Mr Russell I am on very good terms with my own faculty and exceedingly confident in its decision making capabilities.
desc5.29,desc,,"Diarmuid's shoulders visibly sag, he lets out a long frustrated breath."
utter5.30,utter,DIARMUID,You made an agreement. Do you understand? A verbal agreement.
utter5.31,utter,PAMELA,Why in the world are you speaking to me as if I am a neonate?
utter5.32,utter,DIARMUID HE'LL-- PAMELA,He'll what? Sue? He is most welcome to every penny I don't have.
utter5.33,utter,DIARMUID,LOOK-- (HE SIGHS) --I've represented you for a long time. I like to think of you as a
desc5.34,desc,,Pamela snorts.
utter5.35,utter,DIARMUID (CONT'D),"I like to think of it, believe me I know it's not reciprocated. (BEAT) I would never suggest you do something that would cause you anguish but there's no more money Pamela-- Mrs Travers. Simply no more. Sales have dried up, no more royalties. You refuse to write further books so-- (BEAT) Do you understand? I'm frightened that you don't understand what that means."
desc5.36,desc,,"Pamela looks out of the window, the cherry blossom her focus."
utter5.37,utter,PAMELA,I know what he's going to do to her- - she'll be cavorting and twinkling! Careening towards a happy ending like a kamikaze--
utter5.38,utter,DIARMUID,--We've been trying to do this deal for twenty years! He's agreed to both your stipulations. No
desc5.39,desc,,"animation, script approval-- I--"
utter5.40,utter,PAMELA,Use her to pay my bills? If I believed in a hell I'd be sitting in its waiting room--
utter5.41,utter,DIARMUID,(OVER) --script approval! He's never granted anything like that before! I don't know what else to--
desc5.42,desc,,He looks around.
utter5.43,utter,DIARMUID (CONT'D),Where is Polly?
utter5.44,utter,PAMELA,"I fired her. Diarmuid shakes his head, sighs."
utter5.45,utter,PAMELA (CONT'D),It's just as well. It seems I can't afford her anymore anyway!
desc5.46,desc,,"Pamela looks to the ceiling, breathes."
utter5.47,utter,PAMELA (CONT'D),(MOMENTARILY SOFT) You don't know how much she means to me.
utter5.48,utter,DIARMUID,Polly?
utter5.49,utter,PAMELA,Of course not Polly!
desc5.50,desc,,"Pamela huffs, digs her heel into the rug."
utter5.51,utter,PAMELA (CONT'D),(it's a filthy word) Los Angeles.
utter5.52,utter,DIARMUID,"You have only to go there and work for two weeks. Collaborate. That's it. You haven't signed the rights over, yet."
utter5.53,utter,PAMELA,Yet!
utter5.54,utter,DIARMUID,You must make it work Mrs Travers--
utter5.55,utter,PAMELA,"Oh I must, must I?"
utter5.56,utter,DIARMUID,You need the money. I don't want you to see you-- (broke).
utter5.57,utter,PAMELA,"(OVER) Stop saying money! It's a filthy, disgusting word!"
utter5.58,utter,DIARMUID,I am picking up the telephone Mrs
desc5.59,desc,,Diarmuid gets up.
utter5.60,utter,PAMELA,I have final say?
utter5.61,utter,DIARMUID,You do.
utter5.62,utter,PAMELA,(TO HERSELF) I have final say. (TO DIARMUID) (MORE)
utter5.63,utter,PAMELA (CONT'D),And if I don't like what they are doing to her?
utter5.64,utter,DIARMUID,You don't sign the papers. He cannot make the film unless you grant the rights. (BEAT) It's an exploratory trip--
desc5.65,desc,,"Pamela looks at the cherry blossom again, a piece floats away from the tree and sticks to her living room window."
utter5.66,utter,DIARMUID (CONT'D),What do you say?
utter5.67,utter,PAMELA,(TO HERSELF) I want to keep my house.
scene6,slugline,,EXT. MARYBOROUGH PARK - DAY
desc6.68,desc,,"A large hand taps Ginty on the shoulder, she looks up and smiles. TRAVERS GOFF (35) is handsome and rugged, a wild poetic look, like Ted Hughes or Dylan Thomas."
utter6.69,utter,TRAVERS,"Excuse me ma'am, have you seen my daughter? I was quite sure I had left her around here somewhere! Ginty giggles."
utter6.70,utter,TRAVERS (CONT'D),"Her name is Helen, no, Shirley, erm- - goodness! I've quite forgotten! Could it be Prunella?"
utter6.71,utter,GINTY,No!
utter6.72,utter,TRAVERS,Pamela?
utter6.73,utter,GINTY,No.
utter6.74,utter,TRAVERS,You're right still doesn't sound quite-- I'm sure I have a special name for her--
utter6.75,utter,GINTY,Ginty!
utter6.76,utter,TRAVERS,"Why, thank you ma'am! Ginty it is of course! (BEAT) Now, have you seen her?"
utter6.77,utter,GINTY,It's me!
desc6.78,desc,,"Travers puts his nose right up to hers, peering into her face."
utter6.79,utter,TRAVERS,"Gosh! So it is! Well, thank goodness for that! I was positive I was going to be beheaded for losing Her Highness The Royal Princess Ginty Mc Featherfluffy!"
utter6.80,utter,GINTY,You can't lose me!
utter6.81,utter,TRAVERS,Never. I promise. I will never lose you!
desc6.82,desc,,"He swings her up onto his shoulders and gallops off through the park, neighing like a horse."
utter6.83,utter,TRAVERS (CONT'D),Hurry now! We mustn't be late! The adventure is about to begin!
scene7,slugline,,INT. PLANE - DAY
desc7.84,desc,,Pamela is hot and bothered trying to wrestle a bulging carpet bag into an overhead locker.
utter7.85,utter,FLIGHT ATTENDANT,Can I help you?
utter7.86,utter,PAMELA,I'm perfectly capable thank you. The flight attendant tries to help anyway.
utter7.87,utter,PAMELA (CONT'D),They've used all the space; so greedy.
desc7.88,desc,,She glares at the people around her.
utter7.89,utter,FLIGHT ATTENDANT,I'll take it Madam. I can put it up here -
utter7.90,utter,PAMELA,"I don't want it up there. I want it here, in the corresponding holding area for my assigned seat!"
utter7.91,utter,FLIGHT ATTENDANT,The flight's closing in just a few moments Ma'am. I'll have to take it.
desc7.92,desc,,"Pamela narrows her eyes at the attendant as if to say `I dare you.' A woman, with an infant, stands up."
utter7.93,utter,WOMAN,(TO ATTENDANT) You can put my bag up front instead.
desc7.94,desc,,The flight attendant smiles thankfully and replaces the woman's bag with Pamela's.
utter7.95,utter,PAMELA,(TO WOMAN) Will the child be a nuisance? It's an eleven hour flight.
utter7.96,utter,WOMAN,"(TAKEN ABACK) Er-- no, I--"
utter7.97,utter,PAMELA,Jolly good.
desc7.98,desc,,"Pamela gives her a watery smile and takes the seat next to the window, she looks out at the tarmac. She closes her eyes, takes a deep breath, opens her eyes again and tucks her feet tidily together. She folds her hands neatly into her lap and looks straight ahead."
utter7.99,utter,PAMELA (CONT'D),(TO HERSELF) I hope we crash.
desc7.100,desc,,"The passenger across the aisle hears her, horrified!"
scene8,slugline,,EXT. GOFF RESIDENCE - MARYBOROUGH - DAY (1906)
desc8.101,desc,,"BIDDY (3) and MARGARET - the girls mother, delicate, weak - stand outside of their lavish red-bricked home. Suitcases bulge at their feet. Margaret breathes a sigh of relief as she sees Travers hurrying towards them, he swings Ginty from his shoulders and plops her on the ground."
utter8.102,utter,MARGARET,The carriage?
utter8.103,utter,TRAVERS,"Who needs a carriage my love? A stroll is a gift! (beat, excited) Everybody ready?"
utter8.104,utter,GINTY & BIDDY,Yes. Yep!
desc8.105,desc,,Margaret takes her youngest child MOYA (1) from the nanny.
utter8.106,utter,TRAVERS,Come along my team! We mustn't miss the train.
utter8.107,utter,MARGARET,(to her staff) Thank you so much. For everything.
utter8.108,utter,GINTY,(TO NANNY) See you soon Katie Nanna!
desc8.109,desc,,"She picks up her own case; Katie Nanna turns away, heartbroken."
utter8.110,utter,TRAVERS,Walking bus!
desc8.111,desc,,"The family get into line, one behind the other, Travers in the lead."
utter8.112,utter,TRAVERS (CONT'D),Don't forget Andrew!
desc8.113,desc,,"Ginty takes Andrew's leash, her own case and somehow helps"
utter8.114,utter,TRAVERS (CONT'D),Ready? And off we go!
desc8.115,desc,,Passersby tut and shake their heads at the noisy display as Travers and the girls march down the street.
utter8.116,utter,TRAVERS (CONT'D),"Left, right, left, right! Coming through!"
desc8.117,desc,,"Margaret stays for a beat, longingly taking in and storing a picture of the home she leaves behind."
scene9,slugline,,EXT. DOWNTOWN MARYBOROUGH - DAY
desc9.118,desc,,The procession continues into the bustling downtown.
scene10,slugline,,EXT. TRAIN STATION - DAY
desc10.119,desc,,"It's hectic as tickets are purchased and a CLERK marks a chalkboard with destinations and mileage. Ginty stops, looks at the list. The last city is--"
scene11,slugline,,EXT. COUNTRYSIDE - DAY
desc11.120,desc,,The Great Western Queensland train chugs its way Westward from the verdant green of Maryborough toward the brown cake of Allora.
scene12,slugline,,EXT. ANGLE ON MARYBOROUGH - DAY
desc12.121,desc,,"As it disappears. Ginty stands on the last train platform, watching her home, her past, fade into the distance. Ginty's face speaks resignation as it, and the train, recede as billowing white smoke and dust fill the frame."
scene13,slugline,,INT. PLANE - DAY
desc13.122,desc,,"Pamela jolts in her seat, her eyes flit open. She's disturbed by her dreams, she flicks her hand in front of her face as if somehow batting the memories away. She sighs loudly and digs her heel into the carpet of the plane."
scene14,slugline,,INT. LAX - ARRIVALS - DAY
desc14.123,desc,,"A bleary eyed Pamela carries her two bags into the arrivals area. She's immediately hit by dazzling sunlight and a sea of signs bearing the names of various passengers and companies: she scans Paramount, Warner Brothers, MGM, finally falling upon her own name - P.L. Travers - underneath ""Walt Disney Presents""."
utter14.124,utter,PAMELA,Oh does he indeed?
desc14.125,desc,,She approaches the uniformed driver (RALPH - Mickey Mouse on his lapel) who bursts into a beaming smile.
utter14.126,utter,RALPH,Travers? P.L. Travers?
utter14.127,utter,PAMELA,Mrs.
utter14.128,utter,RALPH,"Welcome, Mrs P.L. Travers! Welcome to the City of Angels."
desc14.129,desc,,Pamela sneers. He grabs her bags.
