segment-id,segment-type,segment-speaker,segment-text
scene1,slugline,,CLOSE -- KATE COLEMAN (MID 30S )
desc1.0,desc,,"She's a simple beauty and very pregnant, propped up in a bed, wearing a hospital gown. A heart rate monitor BEEPS. She touches her swollen belly, flush with excitement, her eyes full of wonder."
utter1.1,utter,MAN'S VOICE (O.S.),"Okayp, just relax.now. This'll be over"
desc1.2,desc,,Caitti before you know it. Kate looks up. Her smile falters-as we REVEAL:
scene2,slugline,,INT. DELIVERY ROOM - NIGHT
desc2.3,desc,,"Harsh lights overhead. -THUNDER rumbles outside. Kate's on a. delivery table, legs already in the stirrups. A sheet hangs- across her belly so we can't see what's going on below her waist. A DOCTOR and NURSE snap pn gloves, prepare instruments: SHARP BLADES and CURETTES, NEEDLES and FORCEPS. Kate is stricken. She tries to sit up."
utter2.4,utter,KATE,"Wait, I've changed my mind. I don't want to do this anymore."
desc2.5,desc,,"The Doctor gives the Nurse an exasperated look. The Nurse takes Rate's hand, eases her back onto the table."
utter2.6,utter,NURSE,Your baby is dead. There's nothing. else we can do.
desc2.7,desc,,"Kate reels, her world turned upside-dowp. Emotional free-fall."
utter2.8,utter,KATE,"No, this isn't what's supposed to happen. My baby's alive!"
utter2.9,utter,NURSE,"We're so sorry. A terrible loss, we're so sorry..."
utter2.10,utter,KATE,"But it's still alive! It's moving! Feel it, you can feel it!"
desc2.11,desc,,"Kate tries to put the Nurse's hand on her.belly but the-Nurse- pulls away and hands the Doctor a pair of gleaming.blunt-tipped SURGICAL SCISSORS. The Doctor leans between Rate's spread legs, disappearing behind the curtain. Rate gasps."
utter2.12,utter,RATE,"No, stop! I want to be asleep!"
utter2.13,utter,-DOCTOR-,TOO late for anesthesia.'' The baby's coming. You're.going to experience some pressure now... -
desc2.14,desc,,"Kate winces and bites her lip as the Doctor goes about his unseen work. A GOOD-LOOKING MAN in surgical scrubs stands behind him.. Bizarrely, he's videotaping-the whole thing. He's Kate's husband, JOHN (late 30's). He smiles at her from behind -the camera."
utter2.15,utter,JOHN,"It's okay, honeys You're doing great!"
desc2.16,desc,,"The Doctor hands the scissors, now slick with gore, to the Nurse. H e takes a SUCTION. CATHETER and disappears behind-the curtain again. The Nurse - presses a button on a vacuum pump and the machine begins to HUM. Kate tightly closes her eyes."
utter2.17,utter,KATE,"This isn't happening. Wake up, wake up, wake up..."
desc2.18,desc,,"Suddenly -- the thin wail of a BABY CRYING. Rate's eyes go wide w ith horror as the smiling Nurse approaches with a wriggling bundle wrapped in a blanket. Blood seeps through the pink fabric. W e can't see what's inside, but it's moving. And it's CRYING."
utter2.19,utter,NURSE,"Congratulations, Mrs. Coleman. It's a girl ."
desc2.20,desc,,"The Nurse offers her the bloody, blanketed bundle. Kate screams -"
scene3,slugline,,INT. KATE AND JOHN'S BEDROOM - NIGHT
desc3.21,desc,,"-- then snaps awake. She's been having a nightmare. John lies n ext to her in bed. Be stirs, but doesn't wake. Kate slips out of bed and quickly pads to the bathroom;"
scene4,slugline,,INT. KATE AND JOHN'S BATHROOM - NIGHT
desc4.22,desc,,"Kate closes the door. We now see that she's not pregnant in reality, only in her nightmare. She slides to the cold floor in t he dark, a hand on her flat belly as she starts to cry..."
scene5,slugline,,INT. DOCTOR BROWNING'S OFFICE - DAY
desc5.23,desc,,"Water TRICKLES in a little Zen fountain. Kate sits across from -DR. -BROWNING, a mousy-haired woman in her 50's."
utter5.24,utter,DR. BROWNING,A lot of women experience difficulties around the anniversary of the miscarriage or the baby's expected due date. It's perfectly normal.
utter5.25,utter,KATE,"I was thinking of"" going back to work. I really thought 1 was doing better."
utter5.26,utter,DR. BROWNING,You are. Think about where you were just four months ago. - (off Kate's look) Are you still sober?
desc5.27,desc,,Kate hesitates. Dr. Browning gives her a penetrating look.
utter5.28,utter,KATE,"I drove by the wine shop,on my.way.bome the other day."
utter5.29,utter,DR. BROWNING,Did you stop?
utter5.30,utter,KATE,"I really wanted to. The thought went through m' head, you know. it wasn't for me, it just might be nice to have a bottle handy in case we had guests."
utter5.31,utter,DR. BROWNING.,But you didn't go in?
utter5.32,utter,KATE,No.
utter5.33,utter,DR. BROWNING,That's all that matters. Let's try to stay focused on the. positive. Grief is different for everyone. You have to take it at your own pace.. Keep writing in your journal. You're doing fine. Rate smiles weakly. unconvinced.
scene6,slugline,,INT. LIVING ROOM -.DAY
desc6.34,desc,,"Rate hangs curtains over a beautiful picture window. She steps' back to admire her work, then sighs. Now what? Now that she s done, the house suddenly seems-quiet and lonely and too big."
scene7,slugline,,INT. NURSERY - DAY
desc7.35,desc,,"Kate sits in a rocking chair, gazing out a distinctive ARCHED 'WINDOW. We realize that she's -In a fully furnished and decorated nursery. Crib, changing table, baby swing. No baby."
scene8,slugline,,EXT. COLEMAN RESIDENCE - DAY
desc8.36,desc,,"It's a big, dramatic home in an affluent neighborhood. Kate % crosses the backyard into the nearby woods."
scene9,slugline,,EXT. FOREST - DAY
desc9.37,desc,,"After a short walk, Kate sits by a PEACEFUL BROOK lost in her thoughts. ,She pulls a JOURNAL filled. with handwritten entries from her coat pocket. After a beat,'she begins to write."
scene10,slugline,,EXT. SCHOOL FOR THE DEAF - DAY
desc10.38,desc,,"Class has just let out, PARENTS arriving to pick up their KIDS. But the playground is MOSTLY SILENT -- these children an deaf, communicating to one another and their teachers by sign language. 'Kate pulls up in a luxury minivan. Her five-year-old daughter MAX runs over togreet her. She's almost- ridiculously cute. (NOTE: Max doesn't speak. Her ""dialogue"" is SIGNED and SUBTITLED. She wears a REARING AID- to help her read lips. when people speak to her, they must face her and/or sign.) Kate kisses Max's'head and helps her into the van, buckling her car seat. Max shows her an art project she's bringing home."
utter10.39,utter,KATE,"Wow, did you make this?"
desc10.40,desc,,MY TEACHER HELPED.
scene11,slugline,,INT./EXT. KATE'S MINIM - DAY
