segment-id,segment-type,segment-speaker,segment-text
desc0.0,desc,,BRIGSBY BEAR
utter0.1,utter,Kyle Mooney,Screenplay by
utter0.2,utter,Kevin Costello,&
desc0.3,desc,,"Kyle Mooney Nostalgic, disorienting. Giving way to-Warbled lo-fi tones of an 80s KIDS' TV THEME. Triumphant, inspiring. Like something we've heard before... But it's not. It's-""BRIGSBY BEAR ADVENTURES"" - OPENING CREDITS Through a combination of cheap live-action sets and amateurish (yet vividly detailed) matte paintings, animation and puppetry, we're treated to: -A rickety SPACESHIP approaches a cluster of COLORED PLANETS. -Pink clouds part, revealing a lush WATERFALL OASIS surrounded by SAND DUNES. Rainbow sunset on the horizon. -BRIGSBY BEAR waves hello from his cabin under the waterfall. He stands upright, with a cheerful animatronic expression. -PAST ADVENTURES flash by: distant lands, strange creatures, enemies, allies, triumphs, defeats, kingdoms, space and-CLICK. Fast-forward... for a while... then-GRAND TEMPLE CHAMBER - THE CLIMAX! - NIGHT Brigsby is CHAINED to a vine-covered stone wall, which SHAKES (in-camera), raining DUST and DEBRIS!"
utter0.4,utter,BRIGSBY,"The temple's collapsing! Arielle,"
desc0.5,desc,,"Nina -- use your powers! Across the chamber, also chained up: THE SMILES SISTERS. Adult twins in matching blue dresses and headbands. ARIELLE has a blonde ponytail, NINA pigtails. They close their eyes and concentrate. Magic SPARKLES surround them... But nothing happens. The sparkles fade. ARIELLE SMILES It's Sun Snatcher, Brigsby! DIABOLICAL LAUGHTER booms from above. They look up through an OPENING in the temple to see-A sinister animated face among the stars. SUN SNATCHER."
utter0.6,utter,SUN SNATCHER,"Perish, Brigsby Bear!"
desc0.7,desc,,"Brigsby's eyebrows drop, contemplative."
utter0.8,utter,BRIGSBY,The stars are out...? (eyebrows shoot up) The vines! Remember? They release invisi-toxins at sundown. That
desc0.9,desc,,"means-NINA/ARIELLE SMILES We're only imagining! Brigsby looks down at his chains, which are now VINES. He breaks free, picks up a CRYSTAL and raises it..."
utter0.10,utter,BRIGSBY,I summon the power of light!
desc0.11,desc,,The crystal GLOWS-SUN SNATCHER
desc0.12,desc,,--and releases a massive ENERGY BLAST! But the Sun Snatcher DISAPPEARS just in time.
desc0.13,desc,,"The shaking STOPS. The dust settles... NINA/ARIELLE SMILES You did it Brigsby! But Brigsby looks down, disheartened."
utter0.14,utter,BRIGSBY,"We're safe for now, but... I let the whole galaxy down."
desc0.15,desc,,"We ride out an oddly silent, contemplative beat... And PULL OUT to reveal we're watching on a-'19 VCR-BUILT-IN TV - KID'S BEDROOM (?) - DAY REVERSE ON: JAMES (20s, messy hair) on the floor, captivated. Reflection of the TV glowing in his GLASSES. Finally, Brigsby looks up."
utter0.16,utter,BRIGSBY,"(frustrated) I don't get it. The prophecy said: if we activate the Sortis Crystal inside the temple, we could destroy Sun Snatcher."
desc0.17,desc,,"Nina puts her hand on Brigsby's shoulder, reassuring."
utter0.18,utter,ARIELLE SMILES,"Perhaps there's a lesson here,"
desc0.19,desc,,The Smiles Sisters turn to us.
utter0.20,utter,NINA SMILES,"When solving for x on a one dimensional plane, where minus one by the magnitude of one equals"
desc0.21,desc,,minus x-James whispers along like he's heard it a hundred times: --always solve for the vector r! ARIELLE SMILES
desc0.22,desc,,"Brigsby taps his wrist transponder, which makes a HOLOGRAM. That's why we couldn't defeat Snatcher -- his vector path was a parabolic orbit! Nina Smiles looks like she has no idea what's going on. NINA SMILES Yep... That's it. Brigsby turns to the camera."
utter0.23,utter,BRIGSBY,"Until our next adventure, remember-(lower) Prophecy is meaningless. Trust only your familial unit and please discard leftover food rations in"
desc0.24,desc,,"the yellow bin, not the red one-James hits STOP. Automatic tape eject. Static... He stares a moment, thinking it over... Then-JAMES"
