segment-id,segment-type,segment-speaker,segment-text
desc0.0,desc,,"""Anybody who talks about California hedonism has never spent a Christmas in Sacramento."" - Joan Didion"
scene1,slugline,,INT. MOTEL. CALIFORNIA. EARLY MORNING.
desc1.1,desc,,"One of those anonymous trucker motels along-side I-5 through central California. It's late summer, 2002. Two women sleep together in a bed. Christine, aka Lady Bird, 17 years old. Her Mom, Marion, the age of Lady Bird's Mom. A modern-day romantic Mary Cassatt rip-off painting of motherhood."
utter1.2,utter,LADY BIRD (V.O.),Do you think I look like I'm from Sacramento?
desc1.3,desc,,Now they're awake. Lady Bird stares at her re. Marion makes the bed.
utter1.4,utter,MARION,You are from Sacramento.
utter1.5,utter,LADY BIRD,(re: making the bed) You don't have to do that.
utter1.6,utter,MARION,Well it's nice to make things neat and clean.
desc1.7,desc,,"Marion is making hospital corners. Lady Bird sits on the just made bed. Marion sits beside her, moves the hair out of Lady Bird's eyes."
utter1.8,utter,MARION (CONT'D),Ready to go home? Ready.
scene2,slugline,,LADY BIRD INT. 1994 TOYOTA COROLLA. CALIFORNIA. DAY.
desc2.9,desc,,The last sentences of The Grapes of Wrath.
desc2.10,desc,,"""Her hand moved behind his head and supported it. Her fingers moved gently in his hair. She looked up and across the barn, and her lips came together and smiled"
desc2.11,desc,,"Lady Bird ejects the tape, returns it to the case from the public library. They are both crying."
utter2.12,utter,LADY BIRD,(looking on the back) Our college trip took 21 hours and 5 minutes.
desc2.13,desc,,They laugh and then wipe their tears. It's a nice moment they both had the same emotion. Lady Bird immediately starts looking for a good song on the radio.
utter2.14,utter,MARION,"(turning it off) Hey, you know, let's just sit with what we heard?"
utter2.15,utter,LADY BIRD,(bristling) Are you serious?
utter2.16,utter,MARION,"We don't need to be constantly entertaining ourselves, do we?"
desc2.17,desc,,"Lady Bird stares out the window, now sullen. Then:"
utter2.18,utter,LADY BIRD,I wish I could live through something.
utter2.19,utter,MARION,Aren't you?
utter2.20,utter,LADY BIRD,Nope. The only exciting thing about 2002 is that it's a palindrome.
utter2.21,utter,MARION,"Ok fine, yours is the worst life of all, you win."
utter2.22,utter,LADY BIRD,Oh so now you're mad? Because I wanted to listen to music?
