segment-id,segment-type,segment-speaker,segment-text
utter0.0,utter,James Watkins,26th January 2008
scene1,slugline,,Tel: +44 (0)207 8456988 EXT. APPALACHIAN MOUNTAINS - DUSK [HELICOPTER SHOTS]
desc1.1,desc,,"Storm clouds scud over a mountain range. Imposing peaks, impassable pine forest. A phone line RINGS OVER, CONNECTS to... VOICEMAIL MESSAGES. Ghost voices."
utter1.2,utter,SARAH CARTER (O.S.),"Hi, this is Sarah Carter. I'm away for the rest of the month and won't be picking up messages."
utter1.3,utter,BETH (O.S.),"Hi, this is Beth. I'm in America, so please don't leave me a message as it's so expensive to pick them up!"
scene2,slugline,,EXT. FOREST CLEARING - DUSK
desc2.4,desc,,"Two abandoned 4x4 jeeps. On one bumper, a 'Rock chic' sticker. Inside, a cellphone GLOWS on the dashboard."
utter2.5,utter,HOLLY (O.S.),"Hey, this is Holly's phone. No shit! Leave a fuckin' message. Unless you're Bobby Flynn- Bobby piss off you stalker creep."
scene3,slugline,,EXT. LOG CABIN - NIGHT
desc3.6,desc,,A backwoods cabin. Dark forest encroaching all around.
utter3.7,utter,REBECCA (O.S.),"Hi, this is Rebecca Van Ney. I'm out of the office until the 13th. In emergencies, you can reach me"
scene4,slugline,,via Juno Kaplan onINT. LOG CABIN - DUSK [STEADICAM]
desc4.8,desc,,"Eerily empty ROOMS, CORRIDORS. Party leftovers. The girls' suitcases, clothes, cosmetics, photo albums, medication... A cellphone VIBRATES..."
utter4.9,utter,JUNO KAPLAN (O.S.),This is Juno. I can't make the phone right now. Please leave a short message and I'll get back to you when I can.
desc4.10,desc,,A long message BEEP.
scene5,slugline,,INT. BOREHAM CAVERNS - DARKNESS
desc5.11,desc,,Black screen. A MAN'S VOICEMOUNTAIN RESCUE RANGER
desc5.12,desc,,This is Pulaskie Mountain Rescue. We have an open flightplan which
scene6,slugline,,emergency response.
desc6.13,desc,,"Flashlights finally pierce the black. DAN SHEPHERD leads his RESCUE TEAM - GREG and Cath - as they edge sideways along a thin, sloping seam. Dan's 42, a geologist by training, has an instinctive feel for the rock. An Englishman, he is precise and spare in his movements and manners. Cath's 26, a conservationist, who doubles as a rescue volunteer. Greg's 22, a climbing instructor and extreme sports junkie, always first up for a thrill-ride."
scene7,slugline,,INT. CAVES - DARKNESS
desc7.14,desc,,"They reach a JUNCTION. Dan gestures to Cath. She puts on headphones. Sweeps each passage with a directional microphone. Under the hiss, SOMETHING FAINT. It sounds like CLICKING. Cath turns up the dial. Concentrates. Half-heard against electronic hum: CLICK. CLICK. Fricative, faintly human. Greg GLUGS his sports drink. Dan silences him. They stand, statues, as Cath focuses, frowns... CLICK. CLICK. Signs of life? Or static hiss? Dan shines his torch in the direction of the microphone. The tunnel tapers to a crawlspace."
scene8,slugline,,3.
desc8.15,desc,,He gives Greg the nod. Greg disappears like a dachshund down a rabbit hole. Dan follows. Then Cath.
scene9,slugline,,INT. CRAWLSPACE - DARKNESS
desc9.16,desc,,"Tight. Claustrophobic. The team wriggle on hands and knees as the tunnel tapers ever tighter. Rock bears down above. A false move dislodges stones and dust on Cath. The dust settles. Cath settles herself. The team burrow on, plunging through a FLOODED SECTION..."
utter9.17,utter,DAN,I ever tell you Winston Churchill's motto? KBO.
utter9.18,utter,CATH,KBO?
utter9.19,utter,DAN,Keep Buggering On.
utter9.20,utter,GREG,Who's Winston Churchill?
desc9.21,desc,,"They KBO. Into a STALAGMITE CHAMBER. Cath emerges last, wet, to a pat on the back from Dan. The slightest smile. CLICK. CLICK. Their flashlights locate the source of the sound: water dripping on a discarded energy drink bottle."
utter9.22,utter,GREG,Could be them.
utter9.23,utter,CATH,(bagging the bottle) Juno Kaplan's no tourist. She was president of my college cave club.
utter9.24,utter,DAN,She good?
utter9.25,utter,CATH,"She was a back-stabbing, man-eating bitch. But she could cave."
utter9.26,utter,GREG,When can I meet her?
utter9.27,utter,CATH,She's just your type. A glory hunter. Always looking for
desc9.28,desc,,"uncharted routes. Not a team playerDan runs his hands along the wall, dripping with water."
utter9.29,utter,DAN,"Rainwater's leaching through. Few hours, this whole run'll be flooded. Come on."
scene10,slugline,,"EXT. SHEER ROCK WALL, BOREHAM CAVERNS - DAY"
desc10.30,desc,,"They climb a sheer rockface. Methodically, skillfully. Halfway up, Greg bangs in a piton, clips a carabiner to it, secures a new rope, drops it over the overhang to Cath. As he climbs on, he doesn't see the piton slip from its anchor position. As the piton takes the strain of Cath's weight, it POPS from the wall. Cath, on the rope below, falls away... Below, stalagmite spikes await her falling body. Dan reacts fastest: engages his body belay, a mechanical friction brake that grips on her safety rope and stalls her descent... Stopping Cath, inches above impalement."
utter10.31,utter,DAN,Time to turn back.
desc10.32,desc,,He doesn't let her see the friction burn on his hand.
utter10.33,utter,GREG,Give up? Now?
utter10.34,utter,DAN,"Rest up, refocus."
utter10.35,utter,GREG,My focus's fine.
desc10.36,desc,,Dan holds up Greg's loose nut. Greg's bravado slips in Cath's glare.
utter10.37,utter,DAN,"Greg, you ever ask yourself: who rescues the rescuers?"
scene11,slugline,,EXT. BOREHAM CAVERNS ENTRANCE - DAY
desc11.38,desc,,"They emerge into bright light and heavy rain. An emergency operation has commandeered the car park: police, paramedics, TV news crews. Above the cave entrance, a rainbow SIGN depicts a grotto full of stalagmites and stalactites. Bright letters proclaim""WELCOME TO BOREHAM CAVERNS!"" Dan and his team pass the next rescue shift, wishing them luck. They stride on, past a news team. A FEMALE TV REPORTER does a stand-up to camera. FEMALE REPORTER (V.O.) With the community still shaken"
scene12,slugline,,from last year's Slapton Quarry
desc12.39,desc,,"(MORE) niece, Juno, and"
desc12.40,desc,,"her five friendsDan strides past, through the shot."
utter12.41,utter,PRODUCER,"Man, we're live here!"
desc12.42,desc,,"Dan strides on. Cath smiles... As Dan strides past SHERIFF RILEY, doing interviews. A pious pro, Riley's a salesman whose product is himself."
utter12.43,utter,SHERIFF RILEY,We will literally leave no stone unturned until we find those girls.
utter12.44,utter,REPORTER,"Thank you, Sheriff Riley."
utter12.45,utter,SHERIFF RILEY,"Don't thank me, thank these braveDAN Thank us when we find them. Dan pounds past, uninterested. Greg likes the glory, lingersDAN Greg! (Greg catches up)"
utter12.46,utter,DAN(CONT'D),You got four hours. Grab some food and sleep.
utter12.47,utter,CATH,You too Dan.
desc12.48,desc,,Something in her smile galls Greg. Dan strides off towards the concessions hut that serves as the emergency command center.
utter12.49,utter,GREG,You wanna share a sleeping bag?
utter12.50,utter,CATH,"Greg, the other night- I was as drunk as a skunkGREG (snickering) Best skunk I've ever had."
utter12.51,utter,CATH,Go to bed Greg.
desc12.52,desc,,"Shaking her head, she strides off, leaving him stranded."
scene13,slugline,,INT. BOREHAM CAVERNS CONCESSIONS HUT/RESCUE HQ - NIGHT
desc13.53,desc,,"Dan walks past tat and trinkets, up to the rescue mapboard."
utter13.54,utter,VAINES (O.S.),Dan.
