segment-id,segment-type,segment-speaker,segment-text
scene1,slugline,,INT. SUNNY HOUSE - DAY
desc1.0,desc,,"A spacious 2nd floor of faux paint and crushed sea shells. A TV REMOTE with a shit-ton of buttons. Behind it, a FLATSCREEN squawks to an empty room. A SNACK PLATE and EMPTY CUP sit atop a kitchen island. PUSHING PAST a BIN of CHILDREN'S TOYS, down a hallway filling with STEAM..."
scene2,slugline,,INT. BATHROOM - SUNNY HOUSE - DAY
desc2.1,desc,,"THE STEAM swirls around the spa-like interior. A PLASTIC COMB rests between HIS AND HER SINKS, under EMPTY TOWEL RACKS. Buried within the aquatic echo-chamber, FAINT CRUNCHING. The faucet SQUEAKS OFF. DRIPS resonate from behind the shower curtain. Through a cracked window, an OCEAN BREEZE swallows the steam. A CAR STEREO attacks and decays. Then quiet. The shower SQUEAKS ON and the STEAM retakes the room. ANOTHER NOISE. The water SQUEAKS OFF and the shower curtain yanks back, revealing a BEARDED MAN (36) with sun-baked skin, alarmed but motionless. Muffled, through walls: TIRES ON GRAVEL. THE THUMP OF CAR DOORS. ON THE BEARDED MAN: FIGHT-OR-FLIGHT..."
scene3,slugline,,INT. FOYER - SUNNY HOUSE - DAY (MOMENTS LATER)
desc3.2,desc,,"A FAMILY spills through the door (FATHER, MOTHER, weighed down with GROCERIES and TWO YOUNG DAUGHTERS running wild)- a wonderful cacophony disrupting the quiet."
scene4,slugline,,INT. KITCHEN - SUNNY HOUSE - DAY (CONTINUOUS)
desc4.3,desc,,"The FATHER places REALTOR'S HOUSE KEYS on the island counter, beside the SNACK PLATE..."
utter4.4,utter,FATHER,Hey! QUIET...
desc4.5,desc,,"The WIFE turns from the THERMOSTAT and hushes the kids. The TV IS AUDIBLE. The Father sidesteps into the hallway, seeing DISSIPATING STEAM DRIFT FROM THE BATHROOM."
utter4.6,utter,FATHER (CONT'D),Honey. AMANDA. Take them back to
desc4.7,desc,,"the car. Call 911. The Wife corrals the girls as the Father DRAWS FROM A WOODEN KNIFE BLOCK SET, creeping down the hallway..."
utter4.8,utter,MOTHER,(urgent whisper) Eric! What are you doing?
utter4.9,utter,FATHER,(bluffing a threat) I'VE GOT A DOG!
utter4.10,utter,DAUGHTER (O.S.),There's a dog?!
desc4.11,desc,,"Nearing the bathroom threshold, the Father tightens a twohanded grip around his weapon, realizing he's selected a ROUNDED STEEL SHARPENER from the knife block. HE SLIPS TO THE HARD WOOD FLOOR, landing torso upright with a SHARP BREATH. A Daughter breaks free as the Mother fumbles her purse. The Father's lower vantage reveals A TRAIL OF WET FOOTPRINTS LEADING TO THE BACK OF THE HOUSE. His daughter runs past GIGGLING, following the footprints."
utter4.12,utter,FATHER,ELLA! NO! Dammit...
scene5,slugline,,INT. BACK BEDROOM - SUNNY HOUSE (CONTINUOUS)
desc5.13,desc,,"Her Father in pursuit, the Daughter crosses the carpeted room and pokes her head through an open window."
scene6,slugline,,EXT. BACKYARD - SUNNY HOUSE - DAY
