segment-id,segment-type,segment-speaker,segment-text
desc0.0,desc,,"Based on the original screenplay ""IKIRU"" by Akira Kurosawa, Shinobu Hashimoto and Hideo Oguni"
scene1,slugline,,"EXT. OUTSIDE RAILWAY STATION - ESTABLISHING - DAY England, early 1950s. Summer. A station in a commuter town"
desc1.1,desc,,"thirty miles from London. Morning rush. Men with bowler hats, dark suits, briefcases, rolled umbrellas converge on the station entrance."
scene2,slugline,,EXT. STATION - PLATFORM ONE - DAY
desc2.2,desc,,"A Mother, 30s, and an uniformed Schoolboy, 12, stand together on the platform, awaiting their train. She is reading a magazine. He is reading a comic. Behind them, and in front of them, bowler-hatted Commuters stream past, all hurrying in the same direction to reach the other platform. At any moment, the Mother and Schoolboy might get swept up into the tide of commuters. But the tide continues to part around them, leaving them unscathed. The Mother and Schoolboy remain absorbed in their reading, completely ignoring the Commuter tide."
scene3,slugline,,EXT. STATION - PLATFORM TWO - DAY
desc3.3,desc,,"The tide's destination is this platform across the tracks. It is already packed with other Commuters standing shoulder to shoulder. Many read newspapers, folded back and held out before them. PETER, 24, is dressed identically to his fellow commuters, though his suit is of a lighter shade and less broken in. He's glancing about nervously, looking for something or someone. He attempts to shift position within the crowd, bumps into a Gent standing behind him, reading his newspaper."
utter3.4,utter,PETER,Oh! So sorry!
desc3.5,desc,,"Gent mumbles without looking up, carries on reading. Two Schoolboys push past, almost knocking Peter over. He recovers, resolves to stand with more dignity in his designated space. Then he sees what he's been looking for: Three bowler-hatted men standing together further along platform. MIDDLETON, late-40s; HART, mid-40s; RUSBRIDGER, late-20s. PETER raises a hand half-heartedly. They don't see him. He raises his hand more boldly, waves. Hart notices, draws attention of Middleton and Rusbridger. All three gaze neutrally towards Peter. Peter smiles, starts to go towards them, hesitates. Middleton, taking charge, gestures for Peter to come over."
utter3.6,utter,PETER (CONT'D),(squeezing past) Excuse me...
desc3.7,desc,,He reaches the others.
utter3.8,utter,PETER (CONT'D),(too loud) Good morning!
utter3.9,utter,"MIDDLETON, HART, RUSBRIDGER",(subdued) Good morning.
utter3.10,utter,PETER,So. Here I am. All ready for
desc3.11,desc,,battle.
utter3.12,utter,MIDDLETON,"I'd better introduce you. This is Mr Peter Wakeling, our new colleague. Mr Wakeling, Mr Hart. Mr"
utter3.13,utter,"Rusbridger. PETER, HART, RUSBRIDGER",(shaking hands) How do you do.
utter3.14,utter,HART,"You're eagerly awaited, Mr Wakeling. We've been short now for nearly two months."
utter3.15,utter,PETER,Well I hope to make a difference. (laughs) May take a week or two though!
desc3.16,desc,,"Middleton, Hart and Rusbridger smile but don't laugh."
utter3.17,utter,RUSBRIDGER,"(to Peter; sotto) Don't worry, old chap. We'll all get a lot livelier once we're in London. (indicates) This time of morning, it's a kind of rule. Not too much fun and laughter. Rather like church."
desc3.18,desc,,"Peter looks down platform: Rows of bowlers, dark suits, folded back newspapers. No-one is talking."
utter3.19,utter,PETER,Hmm. I see what you mean.
scene4,slugline,,EXT. STATION - PLATFORM TWO - MOMENTS LATER
desc4.20,desc,,"Train comes in. Steam. Commuters jostle politely but firmly. NB The train has old-style carriages divided into individual compartments, each with a door opening to the platform."
scene5,slugline,,INT. RAIL COMPARTMENT - TRAVELLING / EXT. SCENERY - DAY
desc5.21,desc,,"Train is moving. They have secured a compartment to themselves. Middleton and Hart on one side, Peter and Rusbridger opposite. No-one is talking. Middleton and Hart have got out documents and are studying them. Rusbridger is reading the sports page of his newspaper. Peter looks at his new colleagues. He almost speaks, stops himself, gazes at view out of window. After a few beats, Rusbridger takes pity."
utter5.22,utter,RUSBRIDGER,First day's always a bit nerveracking. Yes.
utter5.23,utter,PETER RUSBRIDGER,"You'll get the hang of it. As for these chaps here, they'll improve somewhat once they wake up."
utter5.24,utter,MIDDLETON,"(not looking up) It's not us you have to worry about, Mr Wakeling. We're your pals. But you'll need to get on the right side of the old man."
utter5.25,utter,PETER,You mean Mr Williams? Silence.
utter5.26,utter,PETER (CONT'D),"He seemed a decent sort at the interview. Perhaps on the frosty side, but er... Truth is, I didn't get to see much of him -HART You're about to get another chance just now. Here's his station coming up."
scene6,slugline,,EXT. VILLAGE STATION - DAY
desc6.27,desc,,Train slowing as it comes into small leafy 'countryside'
scene7,slugline,,station on commuter line. Steam. INT. RAIL COMPARTMENT/EXT. VILLAGE STATION - DAY
desc7.28,desc,,"Middleton, Hart and Rusbridger have put down their reading and are leaning forward to the window. Peter looks out, apprehensive."
scene8,slugline,,In the window: the Waiting Passengers on the platform outside
desc8.29,desc,,"glide by as train slows. A smaller crowd than at previous station, but large proportion are bowler-hatted. As the train stops, the window neatly frames WILLIAMS out on the platform, waiting to board. Williams is tall, angular, elegant, early 60s. Dressed immaculately in the commuters' uniform. He gazes into their compartment, raises his rolled umbrella in subdued greeting. Middleton, Hart and Rusbridger immediately touch or raise their bowler hats. Peter hesitates, also raises hat, but by then Williams has gone OUT OF VIEW to board the train. DOORS SLAM up and down the train."
utter8.30,utter,PETER,Is he coming in here?
utter8.31,utter,HART,Oh no. Never travels with us. But he always manages to be at exactly the right spot to greet us. The way he was just now.
utter8.32,utter,MIDDLETON,"Rather mysterious, the way he gets it right every morning."
utter8.33,utter,RUSBRIDGER,He must watch us go by and run along the platform.
utter8.34,utter,HART,Can you imagine Mr Williams running along the platform? (to Peter) Train stops and there he is. Every morning. Very calm.
utter8.35,utter,RUSBRIDGER,But how else is it possible? He must spot us and run.
utter8.36,utter,PETER,But why would he... bother?
utter8.37,utter,RUSBRIDGER,"Why? Just Mr Williams, I suppose. It's what he does every morning. Before we came along, I expect he did the exact same thing to our predecessors."
desc8.38,desc,,"Peter looks around anxiously, as if Williams might burst into their compartment at any moment."
scene9,slugline,,EXT. COUNTRYSIDE - DAY The train journeys on. EXT. WATERLOO STATION - NEAR TICKET BARRIER - DAY
desc9.39,desc,,"ON: A huge SEASIDE POSTER advertising a break in a resort town: 'JUST 90 MINUTES BY RAIL FROM VICTORIA!' It shows: sea, beach, blue sky, pier, Ferris wheels, happy families. MOVE DOWN to discover Peter, Middleton, Hart and Rusbridger amidst crowds. They've just come through the barrier. Peter starts to push his way into the crowd, but Middleton stops him, indicates they must wait. The four men become stationary while crowd moves around them. They look back to the barrier. Williams emerges, comes towards them."
utter9.40,utter,WILLIAMS,"Good morning, gentlemen."
utter9.41,utter,"MIDDLETON, HART, RUSBRIDGER","Good morning, sir! / Good morning, Mr Williams!"
utter9.42,utter,WILLIAMS,(looking Peter up and down) You appear taller than at your
utter9.43,utter,WILLIAMS (CONT'D),I do hope you'll be... comfortable with us.
utter9.44,utter,PETER,"Thank you, sir. I... hope to make a contribution."
desc9.45,desc,,"Williams strides off. Peter is about to follow, but again Middleton stops him. Middleton, Hart and Rusbridger watch until Williams is sufficiently ahead. Only then do they start to move. Peter follows."
scene10,slugline,,EXT. WATERLOO STATION - ESTABLISHING - DAY Morning rush on streets. Summer. EXT. OUTSIDE COUNTY HALL - ESTABLISHING - DAY
desc10.46,desc,,Massive grand building on south bank of Thames.
scene11,slugline,,EXT. OUTSIDE COUNTY HALL NORTH BLOCK - DAY
desc11.47,desc,,"Entrance to this section of building. Office Workers, male and female, ascend steps and pass in through double doors held open by Porters."
scene12,slugline,,INT. COUNTY HALL NORTH BLOCK - ENTRANCE HALL - DAY
desc12.48,desc,,"Impressive Art Deco hall. Signs pointing to 'FIRE DEPT', 'EDUCATION DEPT' etc. Broad central staircase leading up to upper levels, at present filled with ascending Office Workers. FAVOUR Williams within this tide. He now seems just one among many, patiently taking his place in the slow procession up the stairs."
scene13,slugline,,INT. COUNTY HALL NORTH BLOCK - SECOND FLOOR - CORRIDOR
desc13.49,desc,,"A quiet corridor. Williams comes into it, walks a few strides. Then stops, surprised. Further down the corridor, SIR JAMES emerging from a door. SIR JAMES, 60s, Chairman of London County Council, walking regally in Williams's direction. Although the corridor is wide enough for them both to pass, Williams steps aside, waits. In marked contrast to his earlier demeanour, he now appears very deferential. Sir James strolls past, hardly looking at Williams."
utter13.50,utter,WILLIAMS,"(sotto) Good morning, Sir James. Hmm."
scene14,slugline,,SIR JAMES
desc14.51,desc,,"Williams waits till Sir James turns out of the corridor, then resumes walking."
scene15,slugline,,INT. COUNTY HALL NORTH BLOCK - SECOND FLOOR - OUTER OFFICE
desc15.52,desc,,"A large room. Lined with desks, arranged in neat rows. Office Workers installing themselves behind each desk, getting ready for the day ahead. SINGH, a clerk, carrying folders, comes down aisle between desks, walks past a door to an adjoining office. It is marked 'PUBLIC WORKS DEPARTMENT.'"
scene16,slugline,,INT. OFFICE - TABLE - DAY
desc16.53,desc,,"NOISE of TYPING in background, CLOSE SHOT - A TOWER OF PAPERS AND FOLDERS stacked precariously on a wooden table. A name sign before it reads: 'MR WAKELING'. PETER peers around the tower, studies it nervously. We now see he is seated at the table behind the tower. There are six people, sitting and working around the table, each with their own tower. On one side, Rusbridger, Hart and MARGARET HARRIS, early 20s though we don't yet favour her. On the other side, Middleton and Peter. Williams is at the head of the table, his back to two tall windows. He has that side of the table to himself, wearing once again his confident, poised air. Aside from the name signs, the towers help to mark out each official's territory. Williams has two such towers, to either side of him. CLOSE ON: PETER trying to extract a sheet from his tower. He almost brings it down, hastily restores it to stability."
utter16.54,utter,MARGARET (O.S.),"Consider yourself very fortunate, Mr Wakeling."
desc16.55,desc,,"Across the table, Margaret is looking at him from behind her"
utter16.56,utter,MARGARET (CONT'D),"Bequeathed one of our tallest skyscrapers. Courtesy of Mr Woodward, your predecessor."
desc16.57,desc,,"Peter looks around at others, at Williams. The others, Williams included, keep working, eyes down."
utter16.58,utter,MARGARET (CONT'D),Imagine if you'd arrived here and there'd been no skyscraper for you. (MORE)
utter16.59,utter,MARGARET (CONT'D),It could take you a good few days to build one as tall as that.
desc16.60,desc,,Peter studies his skyscraper closely.
utter16.61,utter,MARGARET (CONT'D),"If your skyscraper isn't very tall. Or God forbid, you work so fast you don't have one at all... (looks round table; stage whisper) Then people will suspect you of not having anything very important to do!"
desc16.62,desc,,Hart and Rusbridger snicker quietly without looking up. Middleton looks disapprovingly at Margaret. Williams gives no reaction. I see...
utter16.63,utter,PETER MARGARET,"So here's your first rule, Mr Wakeling. Keep your skyscraper high!"
desc16.64,desc,,"He's at a loss how to respond. But he's smitten by Margaret. He smiles at her. She grins back mischievously. Then she bows to her tower of papers, as if it's a religious object. Hart and Rusbridger laugh quietly. Middleton frowns. Williams looks up, watching Margaret expressionlessly. Then:"
utter16.65,utter,WILLIAMS,Mr Rusbridger. Why has this D19 come back to us? He holds up a document.
utter16.66,utter,RUSBRIDGER,Mr Wright at Planning was of the view that a remittance certificate should be attached to it.
utter16.67,utter,WILLIAMS,A remittance certificate can only be issued after the D19 is authorised.
utter16.68,utter,RUSBRIDGER,"Yes, I tried to tell Mr Wright that, Mr Williams. But he simply won't have it."
desc16.69,desc,,"Williams looks at the folder in his hand, thinks."
utter16.70,utter,MARGARET,"Mr Rusbridger, why didn't you try bribing that horrid Mr Wright? All you'd need is a photo of Tessie O'Shea."
desc16.71,desc,,"Hart, Rusbridger and this time Middleton all laugh. Peter, not in on joke, smiles anyway. Williams doesn't react, continues to consider the folder. Then he inserts it decisively midway into the tower to his left."
utter16.72,utter,WILLIAMS,Then we can keep it here for now. It'll do no harm.
desc16.73,desc,,"Williams's gaze turns to the next document. The others resume their work. Singh comes INTO VIEW, passing through the small gate, into the 'privileged' area sectioned off from the rest of the room by a waist-high mahogany rail. They all look up at him."
utter16.74,utter,SINGH,"(addressing Williams) The ladies from Chester Street, sir."
desc16.75,desc,,"An ironic groan goes around the table. Peter is intrigued. Williams looks around the table, all avoid his gaze."
utter16.76,utter,WILLIAMS,"Please show the ladies in, Mr Singh."
desc16.77,desc,,"Singh nods, goes OUT OF VIEW."
