segment-id,segment-type,segment-speaker,segment-text
utter0.0,utter,Sebastian Lelio,Rebecca Lenkiewicz Based on the novel by Naomi Alderman.
scene1,slugline,,INT. HENDON SYNAGOGUE. DAY
desc1.1,desc,,"An Orthodox Jewish synagogue in North West London is bursting with PEOPLE. The Torah is in the arch. The doors are closed. Everybody holds their breath as their spiritual leader, the old and frail RAV KRUSHKA (70s) steps up to the podium, helped by a younger Rabbi, DOVID KUPERMAN, tall, attractive,(40s)."
desc1.2,desc,,"The Rav looks weak, but wants to carry on."
utter1.3,utter,RAV KRUSHKA (CONT'D),"So, what is this thing, man? Woman? It is a being with the power to disobey. Alone among all the creatures we have free will. His strength is failing him. He's unable to speak for a few"
desc1.4,desc,,"moments. He tries again, more urgently."
utter1.5,utter,RAV KRUSHKA (CONT'D),We hang suspended between two certainties: the clarity of the angels and the desires of the beasts. (MORE)
utter1.6,utter,RAV KRUSHKA (CONT'D),Hashem gave us Choice which is both a privilege and a burden: we must then Choose the tangled life we live.
desc1.7,desc,,"The Rav closes his eyes for a moment. When he opens them, he stares at the crowd, blankly. He can't continue. Dovid takes the Rav's arm and starts leading him back to his seat. The Rav stops, mumbles something in Yiddish about not being able to see very clearly... And collapses. An instant of stunned silence, then several MEN rush over to the body."
scene2,slugline,,INT. MORGUE. FUNERAL RITES MONTAGE. DAY
desc2.8,desc,,"A HAND rips the right lapel of a coat. This is Dovid, who watches the funeral ritual of the Rav. The CHEVRA KADISHA --almost silhouettes-- clean the Rav's nails with small wooden sticks. They purify the body by pouring three lots of water continuously. They put clay upon his eyes and mouth. They cover the Rav's head and clothe him. The Chevra Kadisha surround the Rav's body and ask his forgiveness. They put the body into a coffin and nail the lid down with two wooden sticks."
scene3,slugline,,EXT. CEMETERY. DAY
desc3.9,desc,,The burial. Chants and prayers are uttered as the coffin is cast into a hole. CRACK.
scene4,slugline,,INT. MANHATTAN APARTMENT. NIGHT
desc4.10,desc,,"RONIT KRUSHKA (40) dances softly, enjoying herself, at an intimate gathering in a trendy downtown apartment. She is a beautiful woman, made irresistible by the abandon with which she dances. Ronit holds her hand out to someone. A GIRL joins her on the floor. They dance moving closer, until their foreheads touch. A MAN (30s) now comes over and dances with them both."
scene5,slugline,,INT. THE NEW YORK SUBWAY. DAWN.
desc5.11,desc,,"Ronit sits on one side of the carriage, alone. The train speeds through the city which is blurred lights and shapes through the window."
scene6,slugline,,EXT. A STREET IN MANHATTAN. DAWN.
desc6.12,desc,,"Ronit walks towards her apartment. She smokes her last cigarette of the night, throws the butt towards the road, reaches for her keys and goes to the front door of a large warehouse type building."
scene7,slugline,,INT. RONIT'S APARTMENT LIVING ROOM/BEDROOM. MANHATTAN. DAWN.7
desc7.13,desc,,"Ronit is in a t-shirt and pyjama bottoms. She walks from the living room to her bedroom. The living room is sparse, basic and functional. There is no element of family. There are stacks of large art books and some photographic equipment, piles of photo contact sheets on the floor. Ronit walks into the bedroom and perches on the couch next to a large window. She looks at the vast cityscape whilst taking out her earrings and undoing her necklace; placing them on the window sill. The view is of buildings, a vast and lonely city. Ronit gets into bed. She drinks some water and puts in a gumshield to stop her grinding her teeth. She lies down and tries to sleep. The water pipes start to make a noise."
scene8,slugline,,INT. A PHOTOGRAPHIC STUDIO. MANHATTAN. DAY.
desc8.14,desc,,"Ronit takes pictures of an OLD MAN, 70s, from various angles. He wears jeans, he's shirtless and is completely tattooed. He seems relaxed and looks at Ronit. He looks iconic and is friendly. CLAUDIA, African-American, stylish, confident, 30s, stands at the side of a white backdrop. On chairs at the side there are various OLDER TATTOOED PEOPLE. They drink coffee and watch."
utter8.15,utter,OLD MAN,Are you getting what you need?
utter8.16,utter,RONIT,Yes. This is great. Thank you. Are you okay?
utter8.17,utter,OLD MAN,I'll need a smoke in a bit.
utter8.18,utter,RONIT,Just five more minutes.
desc8.19,desc,,"The TATTOOED MAN nods. A knock on the door a level above. Claudia goes up the spiral stairs. Ronit looks around but keeps taking pictures. Claudia comes back down to Ronit, serious."
utter8.20,utter,CLAUDIA,Ronnie.. You need to speak to this man.
desc8.21,desc,,"Ronit is about to protest but sees Claudia's expression. Ronit goes up the staircase and looks to the door. She sees the silhouette of an older man, an ORTHODOX JEW. He wears a hat and a long black coat. Ronit puts her camera down and approaches him. She hesitates now, he is framed by the door, almost a silhouette of another time. She walks towards him, suddenly quietly terrified."
scene9,slugline,,INT. A PHOTOGRAPHIC STUDIO. MANHATTAN. DAY.
desc9.22,desc,,"Ronit takes more photos of the Old Man. But now Ronit's hands are shaking, she is in quiet shock, distracted, but trying to carry on. The Old Man takes out a battered old silver cigarette case from his back pocket."
desc9.23,desc,,"Are you okay? Do you want to stop? Ronit stares, nods."
utter9.24,utter,RONIT,"No, I'm fine. .. Okay.."
desc9.25,desc,,OLD MAN
utter9.26,utter,RONIT,Actually... Can I have a cigarette?
utter9.27,utter,OLD MAN,Sure. I'll have one with you.
desc9.28,desc,,The Old Man offers her a cigarette from his case. Ronit takes it with a shaking hand.
desc9.29,desc,,She heads towards a door to a balcony. The Old Man follows her.
utter9.30,utter,CLAUDIA,Do you want a coffee or something? No.
scene10,slugline,,EXT. PHOTOGRAPHIC STUDIO. A BALCONY. MANHATTAN. DAY.
desc10.31,desc,,The Old Man gets out his zippo and lights the cigarette for a clearly shaken Ronit. It's a long way down and it is noisy and industrial below.
utter10.32,utter,OLD MAN,You take it easy.. I've been there.
desc10.33,desc,,"Ronit nods, she doesn't want to speak for fear of breaking down. The OLD MAN puts his hand on her shoulder for a moment."
utter10.34,utter,OLD MAN (CONT'D),..You'll be okay. The world stops
desc10.35,desc,,for a bit. Then it starts turning
desc10.36,desc,,"Ronit breathes and smokes, looks down at the people who are like ants beneath her."
scene11,slugline,,INT. A CAB. MANHATTAN. DAY.
desc11.37,desc,,Ronit and Claudia sit in the back of a cab. Ronit is in quiet shock. They have a lot of equipment with them. Boxes and lights.
utter11.38,utter,RONIT,I'm not going to London.
utter11.39,utter,CLAUDIA,Okay.. You do what you need to do Ronnie. Are you sure though?
utter11.40,utter,RONIT,I think so.
utter11.41,utter,CLAUDIA,Can I do anything?
utter11.42,utter,RONIT,No.. I'm going to walk..
desc11.43,desc,,"Claudia nods, leans forward to the cab driver."
utter11.44,utter,CLAUDIA ( TO THE DRIVER),Could you pull over please?
utter11.45,utter,RONIT ( TO HERSELF),..I kept meaning to send pipe tobacco... And I didn't.
desc11.46,desc,,Claudia puts her hand on Ronit's arm.
utter11.47,utter,CLAUDIA,Of course...
utter11.48,utter,RONIT,Thanks. Thanks Claudia.
scene12,slugline,,EXT. NEW YORK STREET. DAY.
desc12.49,desc,,"Ronit closes the cab door and walks away from the traffic. She is shaken, trying to grasp reality."
scene13,slugline,,INT. NEW YORK BAR. DAY.
