segment-id,segment-type,segment-speaker,segment-text
scene1,slugline,,Centropolis Entertainment
desc1.0,desc,,This is a true story. Even the parts that seem like Hollywood bullshit. OVER BLACK: Faint splashes and the soothing sound of water lapping against a shore. We slowly FADE IN to...
scene2,slugline,,EXT. LAKE - DAY
desc2.1,desc,,"Imagine a Japanese woodblock painting brought to life. Two ducks bob in the water, a spectacular thatched pagoda rising behind them. The trees blaze with the colors of late autumn. Everything is peaceful and placid until -SPLASH! Nets slam down between the ducks. As the birds burst into flight, honking their displeasure, we realize that the nets are connected to long bamboo handles. Four men in military uniforms wield the odd contraptions: two wear the blue of the Japanese navy and two are westerners."
scene3,slugline,,"SUPER: ""HAMARIKYU DETACHED PALACE - NOVEMBER, 1937"""
desc3.2,desc,,"As the Japanese officers advance on a new pair of ducks, CAPTAIN BERNARD RAWLINGS, 48, gives his net a disgusted look. He speaks with an English accent."
utter3.3,utter,CAPTAIN RAWLINGS,This is bloody ridiculous.
desc3.4,desc,,"His companion, EDWIN LAYTON, 34, wears the uniform of a lieutenant commander in the US Navy. Layton has a dry sense of humor and a perpetual worried squint -- he sees trouble lurking behind every corner."
utter3.5,utter,LAYTON,Wasn't your empire built on ridiculous traditions?
utter3.6,utter,CAPTAIN RAWLINGS,"Don't defend them, Layton. You might speak their language, but they still think you're a barbarian."
desc3.7,desc,,Layton gestures at their idyllic surroundings.
utter3.8,utter,LAYTON,Be honest... won't you miss this place when you're gone?
desc3.9,desc,,Rawlings snorts.
utter3.10,utter,CAPTAIN RAWLINGS,"The next time I see the little buggers, I hope it's through the"
desc3.11,desc,,sights of a fourteen-inch gun. A HONK from the lake catches their attention -- one of the Japanese officers has successfully netted a duck. Layton shouts in subtitled Japanese.
utter3.12,utter,LAYTON,"Well done, Kimura-san."
desc3.13,desc,,The officer turns and stiffly bows. Layton bows back and then glances at Rawlings.
utter3.14,utter,LAYTON (CONT'D),"If things keep heading in this direction, you'll get your wish."
scene4,slugline,,INT. HAMARIKYU DETACHED PALACE - BANQUET ROOM - NIGHT
desc4.15,desc,,"Waiters carve raw duck in the corner as a group of Japanese and foreign officers eat sukiyaki at a traditional table. A Japanese OFFICER is concluding a fiery toast. He turns toward the Emperor's portrait and raises his glass. JAPANESE OFFICER Banzai! Banzai! Banzai! The officer drains his glass in a gulp, and the other men immediately follow his lead. It's impossible to miss the naked machismo in this room: no Japanese officer is going to be shamed in front of a foreigner and vice versa. As the men refill their glasses with scotch from ceramic jugs, Rawlings stands to toast. His face is flushed."
