segment-id,segment-type,segment-speaker,segment-text
desc0.0,desc,,MIKE AND DAVE NEED WEDDING DATES Andrew Jay Cohen & Brendan O'Brien
desc0.1,desc,,"Over OPENING CREDITS, we see a montage of the most EPIC PARTY MOMENTS of MIKE and DAVE, two fun-loving guys, mid 20s, brothers and best friends. Set to trippy hip-hop, it's shot in surreal, balletic SLO-MO. Gravity meets Jackass. -- Mike and Dave light fireworks with a lit joint, watch in awe as they shoot off and light up the night sky. Mike majestically leaps over the fireworks, as Dave laughs. -- Mike and Dave fly IN and OUT of frame. We see they're jumping off a roof and onto a giant TRAMPOLINE set up in a backyard. Mike flies up so high, he sweetly KISSES a girl who sits on the roof. -- Mike and Dave lead a giant dance party at a family birthday party. They dance over to Grandpa and Grandma who sit at a table, coax them into joining the dance party. Grandpa and Grandma shake their thang and everyone cheers. -- Behind a bar, Mike and Dave make the craziest, most elaborate drink you've ever seen. They muddle mint, zest limes, pour grain alcohol, Absinthe, beer and a dash of Jaegermeister into a Vikings helmet, then LIGHT IT ON FIRE. -- At their cousin GARY's Bar Mitzvah, Mike and Dave heroically hoist Gary in the air during the Torah. Gary howls in joy, having the time of his life, and we are..."
scene1,slugline,,INT. OFFICE - DAY
desc1.2,desc,,"The corporate offices of a liquor distributor. MIKE STANGEL, a sweet energetic guy, late 20s, sits at a conference table. His BOSS addresses the troops. Mike raises his hand, eager."
utter1.3,utter,BOSS,"So I think you'll see, across our"
desc1.4,desc,,last fiscal quarter we managed-(seeing Mike's hand)
utter1.5,utter,MIKE,Fred? If I could?
desc1.6,desc,,Mike walks to the front of the room.
utter1.7,utter,MIKE (CONT'D),"Everyone knows where the future is. It's in ocean cruises. We're a liquor distributor. Can you imagine if we had our own cruise ship that served only our liquors? A ""booze cruise,"" if you will. Shall we set sail, gentlemen?"
desc1.8,desc,,"Mike pauses, allowing his point to sink in. We see the other employees roll their eyes, shake their heads at Mike."
utter1.9,utter,BOSS,"Mike, we don't have money for a cruise ship. Do you know how much that would cost?"
utter1.10,utter,MIKE,"No, but let's roll up the sleeves, crunch some numbers, figure it out."
utter1.11,utter,BOSS,"And why did you come up to the front of the room? I've told you, I don't like it when you do that."
utter1.12,utter,MIKE,Just trying to help the team. You've all read my Monday Morning Mike emails. I've got ideas!
utter1.13,utter,BOSS,Sit down. Now.
scene2,slugline,,EXT. DAVE'S HOUSE - DAY
desc2.14,desc,,"Mike pulls into the driveway, honks. Mike's younger brother DAVE runs out, SLIDES across the hood like a badass on TV."
utter2.15,utter,DAVE,"Whooooo! That was nice, right?"
utter2.16,utter,MIKE,It was okay. You're on the driver's side now. I'm driving. So there was kind of no point to that. Also I think you scratched my hood.
utter2.17,utter,DAVE,You're totally right. Sorry about that. I got excited.
desc2.18,desc,,"Dave slowly walks around to the passenger side, shrugging."
utter2.19,utter,DAVE (CONT'D),"Again, sorry about your hood."
scene3,slugline,,INT./EXT. MIKE'S CAR - LATER
desc3.20,desc,,"Mike and Dave are driving. Mike flips around the radio stations. It lands on ""Patience"" by Guns & Roses."
utter3.21,utter,DAVE,Don't change it! I love this song. And it supports my theory that every song is better when there's whistling in it.
utter3.22,utter,MIKE,"That's a hard theory to argue with, Dave."
desc3.23,desc,,"Mike and Dave start whistling along to the song, smiling."
utter3.24,utter,DAVE,I wonder why Mom and Dad asked us to come over to the house tonight.
utter3.25,utter,MIKE,"Yeah, Mom seemed a little cagey on the phone. Like it was a big secret or something. Ooh! I know! What if"
desc3.26,desc,,Mom and Dad are getting a divorce?
utter3.27,utter,DAVE,"God, I hope not!"
utter3.28,utter,MIKE,"C'mon, Dave. Mom could do way better. She's pretty hot for her age and Dad's kinda let himself go. Haven't you ever fantasized about having a different father?"
utter3.29,utter,DAVE,"No. That's so weird. Sometimes I fantasize about having a different brother, though."
desc3.30,desc,,"Dave chuckles at his joke. Mike turns to Dave, serious."
utter3.31,utter,MIKE,"Take it back, bro."
utter3.32,utter,DAVE,"I'm kidding, Mike. Don't be so sensitive. You know I love you."
utter3.33,utter,MIKE,"I love you too. Wait, I know! They probably just want to bounce some ideas off of us about Jeanie's wedding."
utter3.34,utter,DAVE,You're so right. Makes total sense.
utter3.35,utter,MIKE,"This is a major event, Dave. First Stangel kid to get married. We gotta go big with our speech."
utter3.36,utter,DAVE,"Yeah, I've been thinking about that. What if we didn't go big with our speech? What if we just got up there and spoke from the heart? Ya know, start off with a joke. Bring em in laughing, take em out crying?"
utter3.37,utter,MIKE,"Of course we'll do that. That's wedding speech 101. But we gotta blow it out. Dancing, singing, pyrotechnics, lasers, trampolines. We've been planning this for months, we've sent lots of emails back and forth."
utter3.38,utter,DAVE,Mostly you've sent the emails.
utter3.39,utter,MIKE,"Yeah, and then you responded: ""Great idea, Mike!"" You're just nervous, don't worry we're gonna kill it."
desc3.40,desc,,"We can tell Dave doesn't want to rock the boat, nods along."
utter3.41,utter,DAVE,Yeah. You're right. We're gonna kill it.
scene4,slugline,,EXT. STANGEL HOUSE - AFTERNOON
desc4.42,desc,,"Mike and Dave walk up to their parents' house, a modest suburban home. Mike points to a big tree in the yard."
utter4.43,utter,MIKE,"Hey Dave, there's your tree."
utter4.44,utter,DAVE,C'mon Mike. It's not funny anymore.
utter4.45,utter,MIKE,Is it uncomfortable seeing your first love like this after so long?
utter4.46,utter,DAVE,(said it a million times) I was taking a piss.
utter4.47,utter,MIKE,"No you weren't, Dave. I was there. You were inside this tree. You lost your virginity to this tree."
